A;RTSALEDATA;008;20241007 01:05;VALNET;
B;008;2912132;1;20241007 01:05;;4;70;CARRINGTON ST;MAYFIELD;2304;;;20240829;20241003;782500;;R;RESIDENCE;4;;;0;AU468832;
C;008;2912132;1;20241007 01:05;4/SP65783;
D;008;2912132;1;20241007 01:05;P;;;;;;
D;008;2912132;1;20241007 01:05;P;;;;;;
D;008;2912132;1;20241007 01:05;V;;;;;;
B;008;4220646;2;20241007 01:05;;4;202;NORTHCOTT DR;KOTARA;2289;213;M;20240802;20240927;830000;;R;RESIDENCE;4;;;0;AU453661;
C;008;4220646;2;20241007 01:05;4/SP99697;
D;008;4220646;2;20241007 01:05;P;;;;;;
D;008;4220646;2;20241007 01:05;V;;;;;;
D;008;4220646;2;20241007 01:05;V;;;;;;
B;008;4226070;3;20241007 01:05;;1701;466;KING ST;NEWCASTLE WEST;2302;198;M;20240819;20240930;1600000;;R;RESIDENCE;161;;;0;AU458534;
C;008;4226070;3;20241007 01:05;161/SP99314;
D;008;4226070;3;20241007 01:05;P;;;;;;
D;008;4226070;3;20241007 01:05;P;;;;;;
D;008;4226070;3;20241007 01:05;V;;;;;;
D;008;4226070;3;20241007 01:05;V;;;;;;
B;008;3049646;4;20241007 01:05;;3;3;ARUNGA DR;BERESFIELD;2322;;;20240909;20240930;820000;;3;COMMERCIAL;3;;;0;AU460445;
C;008;3049646;4;20241007 01:05;3/SP71719;
D;008;3049646;4;20241007 01:05;P;;;;;;
D;008;3049646;4;20241007 01:05;V;;;;;;
B;008;4056941;5;20241007 01:05;;2;43;WAROONGA RD;WARATAH;2298;;;20240816;20240927;576500;;R;RESIDENCE;2;;;0;AU452193;
C;008;4056941;5;20241007 01:05;2/SP92642;
D;008;4056941;5;20241007 01:05;P;;;;;;
D;008;4056941;5;20241007 01:05;V;;;;;;
B;008;4570914;6;20241007 01:05;;1;441;GLEBE RD;MEREWETHER;2291;244;M;20240521;20241001;1325184;;R;RESIDENCE;1;;;0;AU463548;
C;008;4570914;6;20241007 01:05;1/SP108554;
D;008;4570914;6;20241007 01:05;P;;;;;;
D;008;4570914;6;20241007 01:05;P;;;;;;
D;008;4570914;6;20241007 01:05;V;;;;;;
