A;RTSALEDATA;159;20241007 01:06;VALNET;
B;159;1745352;1;20241007 01:06;;;17;BRIDGE ST;NORTH LISMORE;2480;796.7;M;20240506;20241003;340000;E1;R;RESIDENCE;;ECC;;0;AU468764;
C;159;1745352;1;20241007 01:06;1/567965;
D;159;1745352;1;20241007 01:06;P;;;;;;
D;159;1745352;1;20241007 01:06;V;;;;;;
B;159;1745882;2;20241007 01:06;;;73;CANIABA ST;SOUTH LISMORE;2480;682.9;M;20240808;20240927;489000;R2;R;RESIDENCE;;ABB;;0;AU452119;
C;159;1745882;2;20241007 01:06;3/22322;
D;159;1745882;2;20241007 01:06;P;;;;;;
D;159;1745882;2;20241007 01:06;P;;;;;;
D;159;1745882;2;20241007 01:06;V;;;;;;
B;159;1746046;3;20241007 01:06;;;225;CASINO ST;SOUTH LISMORE;2480;582.42;M;20240820;20241001;210000;R2;R;RESIDENCE;;ABB;;0;AU462181;
C;159;1746046;3;20241007 01:06;1/22742;
D;159;1746046;3;20241007 01:06;P;;;;;;
D;159;1746046;3;20241007 01:06;V;;;;;;
D;159;1746046;3;20241007 01:06;V;;;;;;
B;159;1744200;4;20241007 01:06;;;19;ANDREWS CRES;GOONELLABAH;2480;686;M;20240904;20240927;807000;R1;R;RESIDENCE;;AHH;;0;AU453101;
C;159;1744200;4;20241007 01:06;50/252168;
D;159;1744200;4;20241007 01:06;P;;;;;;
D;159;1744200;4;20241007 01:06;V;;;;;;
D;159;1744200;4;20241007 01:06;V;;;;;;
B;159;1757410;5;20241007 01:06;;;342;KILGIN RD;DUNGARUBBA;2480;56.7;H;20240919;20240927;1250000;RU1;3;FARM;;RGA;;0;AU454008;
C;159;1757410;5;20241007 01:06;3/114828 10/114830 1/124843 1/906999 A/907017 B/907018;
D;159;1757410;5;20241007 01:06;P;;;;;;
D;159;1757410;5;20241007 01:06;P;;;;;;
D;159;1757410;5;20241007 01:06;V;;;;;;
D;159;1757410;5;20241007 01:06;V;;;;;;
B;159;1751953;6;20241007 01:06;;;28;MUSIC ST;EAST LISMORE;2480;518.5;M;20240903;20241001;730000;R1;R;RESIDENCE;;AEE;;0;AU463068;
C;159;1751953;6;20241007 01:06;14/37812;
D;159;1751953;6;20241007 01:06;P;;;;;;
D;159;1751953;6;20241007 01:06;P;;;;;;
D;159;1751953;6;20241007 01:06;V;;;;;;
B;159;1754735;7;20241007 01:06;;;96;TERANIA ST;NORTH LISMORE;2480;537.5;M;20240822;20241003;340000;RU2;R;RESIDENCE;;RUL;;0;AU468530;
C;159;1754735;7;20241007 01:06;A/159369;
D;159;1754735;7;20241007 01:06;P;;;;;;
D;159;1754735;7;20241007 01:06;V;;;;;;
B;159;1757516;8;20241007 01:06;;;44;BANK ST;NORTH WOODBURN;2471;1011.72;M;20240904;20241002;332000;RU5;R;RESIDENCE;;DNW;;0;AU467365;
C;159;1757516;8;20241007 01:06;10/2/768;
D;159;1757516;8;20241007 01:06;P;;;;;;
D;159;1757516;8;20241007 01:06;P;;;;;;
D;159;1757516;8;20241007 01:06;V;;;;;;
D;159;1757516;8;20241007 01:06;V;;;;;;
D;159;1757516;8;20241007 01:06;V;;;;;;
B;159;1746745;9;20241007 01:06;;;70;CONWAY ST;LISMORE;2480;552.9;M;20240824;20241002;560000;E2;R;RESIDENCE;;ECB;;0;AU467417;
C;159;1746745;9;20241007 01:06;32/2/2531;
D;159;1746745;9;20241007 01:06;P;;;;;;
D;159;1746745;9;20241007 01:06;P;;;;;;
D;159;1746745;9;20241007 01:06;V;;;;;;
D;159;1746745;9;20241007 01:06;V;;;;;;
B;159;1746903;10;20241007 01:06;;;12;CROWN ST;SOUTH LISMORE;2480;841;M;20240510;20240927;325000;R2;R;RESIDENCE;;ABB;;0;AU451413;
C;159;1746903;10;20241007 01:06;32/7/2613;
D;159;1746903;10;20241007 01:06;P;;;;;;
D;159;1746903;10;20241007 01:06;V;;;;;;
B;159;1747091;11;20241007 01:06;;;14;DALZIELL ST;LISMORE;2480;834.7;M;20240830;20240930;595000;R3;R;RESIDENCE;;ADA;;0;AU458650;
C;159;1747091;11;20241007 01:06;25/35651;
D;159;1747091;11;20241007 01:06;P;;;;;;
D;159;1747091;11;20241007 01:06;P;;;;;;
D;159;1747091;11;20241007 01:06;V;;;;;;
D;159;1747091;11;20241007 01:06;V;;;;;;
B;159;1747239;12;20241007 01:06;;;85;DAWSON ST;LISMORE;2480;499.5;M;20240820;20241001;310000;E2;R;RESIDENCE;;ECB;;0;AU462104;
C;159;1747239;12;20241007 01:06;4/203868;
D;159;1747239;12;20241007 01:06;P;;;;;;
D;159;1747239;12;20241007 01:06;V;;;;;;
B;159;1749927;13;20241007 01:06;;;64;INVERCAULD RD;GOONELLABAH;2480;778.45;M;20240902;20241001;525000;R1;R;RESIDENCE;;AJJ;;0;AU462830;
C;159;1749927;13;20241007 01:06;5/21895;
D;159;1749927;13;20241007 01:06;P;;;;;;
D;159;1749927;13;20241007 01:06;V;;;;;;
B;159;1758225;14;20241007 01:06;;;23;PARROTS NEST RD;SOUTH GUNDURIMBA;2480;2000;M;20240903;20241001;712000;RU1;R;RESIDENCE;;RHS;;0;AU463315;
C;159;1758225;14;20241007 01:06;1/602437;
D;159;1758225;14;20241007 01:06;P;;;;;;
D;159;1758225;14;20241007 01:06;V;;;;;;
B;159;1750330;15;20241007 01:06;;;3;KAREELA AVE;LISMORE HEIGHTS;2480;632.3;M;20240904;20240927;150000;R1;R;RESIDENCE;;AGG;;0;AU452416;
C;159;1750330;15;20241007 01:06;38/232727;
D;159;1750330;15;20241007 01:06;P;;;;;;
D;159;1750330;15;20241007 01:06;V;;;;;;
D;159;1750330;15;20241007 01:06;V;;;;;;
D;159;1750330;15;20241007 01:06;V;;;;;;
B;159;1753062;16;20241007 01:06;;;34;PENDARA CRES;HOWARDS GRASS;2480;1217;M;20240910;20241003;590000;R1;R;RESIDENCE;;AGG;;0;AU469335;
C;159;1753062;16;20241007 01:06;5/846889;
D;159;1753062;16;20241007 01:06;P;;;;;;
D;159;1753062;16;20241007 01:06;P;;;;;;
D;159;1753062;16;20241007 01:06;V;;;;;;
D;159;1753062;16;20241007 01:06;V;;;;;;
B;159;1758636;17;20241007 01:06;;21;265;MARTIN RD;LARNOOK;2480;;;20240918;20240930;25000;;R;RESIDENCE;21;;;0;AU460405;
C;159;1758636;17;20241007 01:06;21/SP36965;
D;159;1758636;17;20241007 01:06;P;;;;;;
D;159;1758636;17;20241007 01:06;V;;;;;;
D;159;1758636;17;20241007 01:06;V;;;;;;
B;159;1761666;18;20241007 01:06;;;426;REPENTANCE CREEK RD;REPENTANCE CREEK;2480;1.79;H;20240604;20241001;1850000;RU1;R;RESIDENCE;;RHN;;0;AU464688;
