A;RTSALEDATA;239;20241007 01:07;VALNET;
B;239;2636611;1;20241007 01:07;AVONDALE STATION;;4454;AVONDALE RD;WANAARING;2840;35484;H;20240628;20240916;11500000;RU1;3;FARM;;RPB;;0;AU417512;
C;239;2636611;1;20241007 01:07;3/754158 1877/763742 1878/763743 3748/766161 4718/767883 Western Land ;
C;239;2636611;1;20241007 01:07;Lease 4033 Western Land Lease 4044 Western Land Lease 6743 Western Lan;
C;239;2636611;1;20241007 01:07;d Lease 876;
D;239;2636611;1;20241007 01:07;P;;;;;;
D;239;2636611;1;20241007 01:07;V;;;;;;
D;239;2636611;1;20241007 01:07;V;;;;;;
D;239;2636611;1;20241007 01:07;V;;;;;;
D;239;2636611;1;20241007 01:07;V;;;;;;
D;239;2636611;1;20241007 01:07;V;;;;;;
B;239;2636385;2;20241007 01:07;;;15;MACQUARIE ST;NORTH BOURKE;2840;2023;M;20240828;20241002;100000;RU5;V;VACANT LAND;;ZNB;;0;AU465137;
C;239;2636385;2;20241007 01:07;3/11/758781;
D;239;2636385;2;20241007 01:07;P;;;;;;
D;239;2636385;2;20241007 01:07;V;;;;;;
D;239;2636385;2;20241007 01:07;V;;;;;;
Z;17;2;4;9;
