A;RTSALEDATA;273;20241007 01:08;VALNET;
B;273;409080;1;20241007 01:08;;;35;BURNIMA ST;BIBBENLUKE;2632;765;M;20240819;20240930;180000;RU5;R;RESIDENCE;;VBI;;0;AU456624;
C;273;409080;1;20241007 01:08;A/302279;
D;273;409080;1;20241007 01:08;P;;;;;;
D;273;409080;1;20241007 01:08;P;;;;;;
D;273;409080;1;20241007 01:08;P;;;;;;
D;273;409080;1;20241007 01:08;V;;;;;;
B;273;443051;2;20241007 01:08;;;8;BOUNDARY ST;COOMA;2630;1047;M;20240827;20240927;650000;R2;R;RESIDENCE;;CR2;;0;AU451549;
C;273;443051;2;20241007 01:08;2/563617;
D;273;443051;2;20241007 01:08;P;;;;;;
D;273;443051;2;20241007 01:08;P;;;;;;
D;273;443051;2;20241007 01:08;V;;;;;;
B;273;4573814;3;20241007 01:08;;;220;MIDDLINGBANK RD;BERRIDALE;2628;5.137;H;20240726;20240902;780000;;R;RESIDENCE;;;;0;AU380430;
C;273;4573814;3;20241007 01:08;3/1290388;
D;273;4573814;3;20241007 01:08;P;;;;;;
D;273;4573814;3;20241007 01:08;P;;;;;;
D;273;4573814;3;20241007 01:08;P;;;;;;
D;273;4573814;3;20241007 01:08;V;;;;;;
B;273;4573806;4;20241007 01:08;;;1;CORROWONG RD;DELEGATE;2633;79.76;H;20240822;20240830;1100000;;3;FARM;;;;0;AU377312;
C;273;4573806;4;20241007 01:08;4, 6/1145737;
D;273;4573806;4;20241007 01:08;P;;;;;;
D;273;4573806;4;20241007 01:08;V;;;;;;
D;273;4573806;4;20241007 01:08;V;;;;;;
B;273;4574548;5;20241007 01:08;;;320;MICALAGO RD;MICHELAGO;2620;3;H;20240705;20240828;1100000;;R;RESIDENCE;;;;0;AU369948;
C;273;4574548;5;20241007 01:08;1/1276050;
D;273;4574548;5;20241007 01:08;P;;;;;;
D;273;4574548;5;20241007 01:08;P;;;;;;
D;273;4574548;5;20241007 01:08;V;;;;;;
D;273;4574548;5;20241007 01:08;V;;;;;;
B;273;4574549;6;20241007 01:08;;;318;MICALAGO RD;MICHELAGO;2620;2.006;H;20240718;20240919;415000;;V;VACANT LAND;;;;0;AU429591;
C;273;4574549;6;20241007 01:08;2/1276050;
D;273;4574549;6;20241007 01:08;P;;;;;;
D;273;4574549;6;20241007 01:08;P;;;;;;
D;273;4574549;6;20241007 01:08;V;;;;;;
D;273;4574549;6;20241007 01:08;V;;;;;;
B;273;4564145;7;20241007 01:08;;;100;JUMPING CREEK LANE;GREENLANDS;2631;121.4;H;20240906;20240927;590000;RU1;V;VACANT LAND;;EAG;;0;AU453104;
C;273;4564145;7;20241007 01:08;96/750566 Enclosure Permit 665162;
D;273;4564145;7;20241007 01:08;P;;;;;;
D;273;4564145;7;20241007 01:08;V;;;;;;
B;273;4533580;8;20241007 01:08;;;4 B;ALICE ST;JINDABYNE;2627;479.2;M;20240719;20240930;1431000;;R;RESIDENCE;2;;;0;AU457570;
C;273;4533580;8;20241007 01:08;2/SP107247;
D;273;4533580;8;20241007 01:08;P;;;;;;
D;273;4533580;8;20241007 01:08;V;;;;;;
B;273;2666506;9;20241007 01:08;;;33;JAMES ST;BERRIDALE;2628;905.2;M;20240817;20240930;625000;RU5;R;RESIDENCE;;VBE;;0;AU458412;
C;273;2666506;9;20241007 01:08;103/703384;
D;273;2666506;9;20241007 01:08;P;;;;;;
D;273;2666506;9;20241007 01:08;P;;;;;;
D;273;2666506;9;20241007 01:08;V;;;;;;
D;273;2666506;9;20241007 01:08;V;;;;;;
B;273;2667046;10;20241007 01:08;;;12;BANJO ST;OLD ADAMINABY;2629;739.8;M;20240902;20240930;480000;RU5;R;RESIDENCE;;VOA;;0;AU459578;
C;273;2667046;10;20241007 01:08;22/248456;
D;273;2667046;10;20241007 01:08;P;;;;;;
D;273;2667046;10;20241007 01:08;P;;;;;;
D;273;2667046;10;20241007 01:08;V;;;;;;
B;273;2664900;11;20241007 01:08;;;21;PARK RD;JINDABYNE;2627;720.8;M;20240820;20241001;905000;R1;R;RESIDENCE;;JRC;;0;AU462862;
C;273;2664900;11;20241007 01:08;6/219584;
D;273;2664900;11;20241007 01:08;P;;;;;;
D;273;2664900;11;20241007 01:08;V;;;;;;
B;273;2665893;12;20241007 01:08;;;13;JERRARA DR;EAST JINDABYNE;2627;2023;M;20240809;20240927;1550000;R5;R;RESIDENCE;;LEJ;;0;AU451432;
C;273;2665893;12;20241007 01:08;26/242634;
D;273;2665893;12;20241007 01:08;P;;;;;;
D;273;2665893;12;20241007 01:08;P;;;;;;
D;273;2665893;12;20241007 01:08;V;;;;;;
B;273;2666064;13;20241007 01:08;;;5;LARNOOK CL;EAST JINDABYNE;2627;940.4;M;20240815;20241002;1680000;RU5;R;RESIDENCE;;VET;;0;AU468056;
C;273;2666064;13;20241007 01:08;23/261912;
D;273;2666064;13;20241007 01:08;P;;;;;;
D;273;2666064;13;20241007 01:08;P;;;;;;
D;273;2666064;13;20241007 01:08;V;;;;;;
D;273;2666064;13;20241007 01:08;V;;;;;;
B;273;2666419;14;20241007 01:08;;;2;CECIL ST;BERRIDALE;2628;765.1;M;20240822;20241003;580000;RU5;R;RESIDENCE;;VBE;;0;AU471472;
C;273;2666419;14;20241007 01:08;2/229416;
D;273;2666419;14;20241007 01:08;P;;;;;;
D;273;2666419;14;20241007 01:08;P;;;;;;
D;273;2666419;14;20241007 01:08;P;;;;;;
D;273;2666419;14;20241007 01:08;V;;;;;;
B;273;2667153;15;20241007 01:08;LAKE CRACKENBACK RESORT;;12;LITTLE THREDBO RD;CRACKENBACK;2627;986.9;M;20240821;20241002;2650000;;R;RESIDENCE;116;;;0;AU465593;
C;273;2667153;15;20241007 01:08;116/SP74394;
D;273;2667153;15;20241007 01:08;P;;;;;;
D;273;2667153;15;20241007 01:08;V;;;;;;
B;273;3777472;16;20241007 01:08;;;7783;THE SNOWY RIVER WAY;JINDABYNE;2627;41.48;H;20240426;20240930;3100000;RU1;R;RESIDENCE;;SWL;;0;AU458502;
C;273;3777472;16;20241007 01:08;2/1192346;
D;273;3777472;16;20241007 01:08;P;;;;;;
D;273;3777472;16;20241007 01:08;P;;;;;;
D;273;3777472;16;20241007 01:08;V;;;;;;
D;273;3777472;16;20241007 01:08;V;;;;;;
B;273;3927771;17;20241007 01:08;;;113;BUNGARRA LANE;MOONBAH;2627;23.36;H;20240705;20240927;3050000;C3;R;RESIDENCE;;EJC;;0;AU453933;
C;273;3927771;17;20241007 01:08;3/1187832;
D;273;3927771;17;20241007 01:08;P;;;;;;
D;273;3927771;17;20241007 01:08;P;;;;;;
D;273;3927771;17;20241007 01:08;V;;;;;;
D;273;3927771;17;20241007 01:08;V;;;;;;
B;273;4335048;18;20241007 01:08;;1;46;TWYNAM ST;JINDABYNE;2627;450;M;20240910;20241003;1110000;;R;RESIDENCE;1;;;0;AU468795;
C;273;4335048;18;20241007 01:08;1/SP102415;
D;273;4335048;18;20241007 01:08;P;;;;;;
D;273;4335048;18;20241007 01:08;P;;;;;;
D;273;4335048;18;20241007 01:08;V;;;;;;
B;273;4265752;19;20241007 01:08;;;945;MONARO HWY;BUNYAN;2630;1.416;H;20240906;20241003;1026000;RU1;R;RESIDENCE;;NES;;0;AU469820;
C;273;4265752;19;20241007 01:08;1, 2, 3, 4, 5, 6, 10/6/758188;
D;273;4265752;19;20241007 01:08;P;;;;;;
D;273;4265752;19;20241007 01:08;V;;;;;;
Z;101;19;19;61;
