A;RTSALEDATA;051;20241028 01:05;VALNET;
B;051;505911;1;20241028 01:05;;;3;OSBORNE ST;FINLEY;2713;986.4;M;20240920;20241021;95000;RU5;V;VACANT LAND;;FR1;;0;AU514369;
C;051;505911;1;20241028 01:05;3/398039;
D;051;505911;1;20241028 01:05;P;;;;;;
D;051;505911;1;20241028 01:05;P;;;;;;
D;051;505911;1;20241028 01:05;V;;;;;;
B;051;504511;2;20241028 01:05;;;68;COLLIE ST;BAROOGA;3644;1012;M;20241004;20241022;430000;RU5;R;RESIDENCE;;VB1;;0;AU517585;
C;051;504511;2;20241028 01:05;91/629225;
D;051;504511;2;20241028 01:05;P;;;;;;
D;051;504511;2;20241028 01:05;V;;;;;;
B;051;4533011;3;20241028 01:05;;;6;BANKER ST;BAROOGA;3644;719;M;20240919;20241018;225000;RU5;V;VACANT LAND;;VB1;;0;AU509462;
C;051;4533011;3;20241028 01:05;4/1299566;
D;051;4533011;3;20241028 01:05;P;;;;;;
D;051;4533011;3;20241028 01:05;P;;;;;;
D;051;4533011;3;20241028 01:05;V;;;;;;
Z;16;3;3;8;
