A;RTSALEDATA;052;20241028 01:05;VALNET;
B;052;508669;1;20241028 01:05;;;44;BRADYS RD;GOOLGOWI;2652;1526;M;20240923;20241021;205000;RU1;R;RESIDENCE;;SHR;;0;AU512527;
C;052;508669;1;20241028 01:05;1/707729;
D;052;508669;1;20241028 01:05;P;;;;;;
D;052;508669;1;20241028 01:05;P;;;;;;
D;052;508669;1;20241028 01:05;V;;;;;;
D;052;508669;1;20241028 01:05;V;;;;;;
B;052;509157;2;20241028 01:05;;;;WILTSHIRE RD;RANKINS SPRINGS;2669;4.9;H;20240923;20241009;5462250;RU1;3;FARM;;RCG;;0;AU481944;
C;052;509157;2;20241028 01:05;PT 11/752322;
D;052;509157;2;20241028 01:05;P;;;;;;
D;052;509157;2;20241028 01:05;V;;;;;;
B;052;509834;3;20241028 01:05;;;19;ROSE ST;HILLSTON;2675;1012;M;20240924;20241022;252000;RU5;R;RESIDENCE;;HHT;;0;AU517962;
C;052;509834;3;20241028 01:05;11/5/257;
D;052;509834;3;20241028 01:05;P;;;;;;
D;052;509834;3;20241028 01:05;V;;;;;;
B;052;509865;4;20241028 01:05;;;38;GRATTAN ST;HILLSTON;2675;2024;M;20240821;20241002;210000;RU5;R;RESIDENCE;;HHT;;0;AU465578;
C;052;509865;4;20241028 01:05;8, 10/27/257;
D;052;509865;4;20241028 01:05;P;;;;;;
D;052;509865;4;20241028 01:05;P;;;;;;
D;052;509865;4;20241028 01:05;V;;;;;;
D;052;509865;4;20241028 01:05;V;;;;;;
D;052;509865;4;20241028 01:05;V;;;;;;
D;052;509865;4;20241028 01:05;V;;;;;;
B;052;509865;5;20241028 01:05;;;38;GRATTAN ST;HILLSTON;2675;2024;M;20240821;20241002;340000;RU5;R;RESIDENCE;;HHT;;0;AU465580;
C;052;509865;5;20241028 01:05;8, 10/27/257;
D;052;509865;5;20241028 01:05;P;;;;;;
D;052;509865;5;20241028 01:05;P;;;;;;
D;052;509865;5;20241028 01:05;V;;;;;;
D;052;509865;5;20241028 01:05;V;;;;;;
D;052;509865;5;20241028 01:05;V;;;;;;
D;052;509865;5;20241028 01:05;V;;;;;;
Z;32;5;5;20;
