A;RTSALEDATA;233;20241028 01:06;VALNET;
B;233;3389598;1;20241028 01:06;;;;DOORAL ST;BREWARRINA;2839;1.707;H;20240816;20241001;440000;R5;R;RESIDENCE;;RBV;;0;AU463543;
C;233;3389598;1;20241028 01:06;88, 89/751553 Licence 407697;
D;233;3389598;1;20241028 01:06;P;;;;;;
D;233;3389598;1;20241028 01:06;P;;;;;;
D;233;3389598;1;20241028 01:06;V;;;;;;
B;233;2612116;2;20241028 01:06;;;17;BATHURST ST;BREWARRINA;2839;3353;M;20240919;20241021;48000;RU5;V;VACANT LAND;;ZAC;;0;AU512302;
C;233;2612116;2;20241028 01:06;5, 6/3/758161;
D;233;2612116;2;20241028 01:06;P;;;;;;
D;233;2612116;2;20241028 01:06;V;;;;;;
B;233;4382146;3;20241028 01:06;;;121;BOURKE ST;BREWARRINA;2839;3.536;H;20240816;20241001;440000;R5;R;RESIDENCE;;RBV;;0;AU463543;
C;233;4382146;3;20241028 01:06;83, 84, 85, 86/751553 Licence 407698;
D;233;4382146;3;20241028 01:06;P;;;;;;
D;233;4382146;3;20241028 01:06;P;;;;;;
D;233;4382146;3;20241028 01:06;V;;;;;;
Z;16;3;3;8;
