A;RTSALEDATA;192;20241028 01:06;VALNET;
B;192;2985296;1;20241028 01:06;;;21;HUGH ST;ASHLEY;2400;2023;M;20240909;20241021;10000;RU5;R;RESIDENCE;;AVA;;0;AU515783;
C;192;2985296;1;20241028 01:06;1/16/758037;
D;192;2985296;1;20241028 01:06;P;;;;;;
D;192;2985296;1;20241028 01:06;V;;;;;;
D;192;2985296;1;20241028 01:06;V;;;;;;
B;192;1863863;2;20241028 01:06;;;28;ALICE ST;MOREE;2400;505.7;M;20240920;20241018;130000;E1;R;RESIDENCE;;ELC;;0;AU509204;
C;192;1863863;2;20241028 01:06;1/328827;
D;192;1863863;2;20241028 01:06;P;;;;;;
D;192;1863863;2;20241028 01:06;V;;;;;;
B;192;1869334;3;20241028 01:06;;;86;SWIFTS RD;TULLOONA;2400;601.8;H;20240906;20241018;7500000;RU1;3;FARM;;RRE;;0;AU511036;
C;192;1869334;3;20241028 01:06;31/755994;
D;192;1869334;3;20241028 01:06;P;;;;;;
D;192;1869334;3;20241028 01:06;V;;;;;;
B;192;1867244;4;20241028 01:06;;;290;WARIALDA ST;MOREE;2400;1119;M;20240925;20241023;230000;R1;R;RESIDENCE;;ACM;;0;AU520958;
C;192;1867244;4;20241028 01:06;B/102915;
D;192;1867244;4;20241028 01:06;P;;;;;;
D;192;1867244;4;20241028 01:06;V;;;;;;
B;192;1864754;5;20241028 01:06;;;387;BOSTON ST;MOREE;2400;897.9;M;20240925;20241023;155000;R1;R;RESIDENCE;;AMM;;0;AU520823;
C;192;1864754;5;20241028 01:06;10/224567;
D;192;1864754;5;20241028 01:06;P;;;;;;
D;192;1864754;5;20241028 01:06;V;;;;;;
B;192;1867335;6;20241028 01:06;;;30;WEBB AVE;MOREE;2400;961.1;M;20240923;20241021;410000;R1;R;RESIDENCE;;ANM;;0;AU513681;
C;192;1867335;6;20241028 01:06;8/56/758706;
D;192;1867335;6;20241028 01:06;P;;;;;;
D;192;1867335;6;20241028 01:06;P;;;;;;
D;192;1867335;6;20241028 01:06;V;;;;;;
B;192;1865238;7;20241028 01:06;;;21;DELANDER CRES;MOREE;2400;569.1;M;20240912;20241024;180000;R1;R;RESIDENCE;;AMM;;0;AU524368;
C;192;1865238;7;20241028 01:06;5/226594;
D;192;1865238;7;20241028 01:06;P;;;;;;
D;192;1865238;7;20241028 01:06;V;;;;;;
D;192;1865238;7;20241028 01:06;V;;;;;;
B;192;1865507;8;20241028 01:06;;;333;EDWARD ST;MOREE;2400;929.5;M;20240909;20241021;200000;R1;R;RESIDENCE;;AMM;;0;AU515577;
C;192;1865507;8;20241028 01:06;7/219699;
D;192;1865507;8;20241028 01:06;P;;;;;;
D;192;1865507;8;20241028 01:06;V;;;;;;
Z;37;8;8;19;
