A;RTSALEDATA;002;20241028 01:05;VALNET;
B;002;4574670;1;20241028 01:05;;;60;SPOTTED GUM CL;VACY;2421;6442;M;20240513;20241024;410000;;V;VACANT LAND;;;;0;AU525633;
C;002;4574670;1;20241028 01:05;302/1304185;
D;002;4574670;1;20241028 01:05;P;;;;;;
D;002;4574670;1;20241028 01:05;P;;;;;;
D;002;4574670;1;20241028 01:05;V;;;;;;
B;002;4574671;2;20241028 01:05;;;54;SPOTTED GUM CL;VACY;2421;6400;M;20240522;20241024;465000;;R;RESIDENCE;;;;0;AU525629;
C;002;4574671;2;20241028 01:05;303/1304185;
D;002;4574671;2;20241028 01:05;P;;;;;;
D;002;4574671;2;20241028 01:05;V;;;;;;
B;002;4578175;3;20241028 01:05;;;494;BINGLEBURRA RD;SUGARLOAF;2420;60.06;H;20240619;20241009;800000;;V;VACANT LAND;;;;0;AU482240;
C;002;4578175;3;20241028 01:05;101/1295450;
D;002;4578175;3;20241028 01:05;P;;;;;;
D;002;4578175;3;20241028 01:05;P;;;;;;
D;002;4578175;3;20241028 01:05;V;;;;;;
D;002;4578175;3;20241028 01:05;V;;;;;;
B;002;4573601;4;20241028 01:05;;;3;BOTTLEBRUSH CL;VACY;2421;8001;M;20240913;20241018;472500;;V;VACANT LAND;;;;0;AU509596;
C;002;4573601;4;20241028 01:05;101/1304183;
D;002;4573601;4;20241028 01:05;P;;;;;;
D;002;4573601;4;20241028 01:05;V;;;;;;
B;002;4573613;5;20241028 01:05;;;33;BOTTLEBRUSH CL;VACY;2421;8034;M;20240613;20241018;580000;;V;VACANT LAND;;;;0;AU511196;
C;002;4573613;5;20241028 01:05;113/1304183;
D;002;4573613;5;20241028 01:05;P;;;;;;
D;002;4573613;5;20241028 01:05;V;;;;;;
B;002;4419013;6;20241028 01:05;;;26;BACON CCT;TABBIL CREEK;2420;1.289;H;20240923;20241021;405000;R5;V;VACANT LAND;;ABC;;0;AU512585;
C;002;4419013;6;20241028 01:05;24/1282790;
D;002;4419013;6;20241028 01:05;P;;;;;;
D;002;4419013;6;20241028 01:05;P;;;;;;
D;002;4419013;6;20241028 01:05;V;;;;;;
Z;30;6;6;16;
