A;RTSALEDATA;272;20241028 01:07;VALNET;
B;272;3449059;1;20241028 01:07;;;39;QUONG TART CL;ARALUEN;2622;4.488;H;20240904;20241024;540000;C4;R;RESIDENCE;;LBW;;0;AU524375;
C;272;3449059;1;20241028 01:07;6/1137460;
D;272;3449059;1;20241028 01:07;P;;;;;;
D;272;3449059;1;20241028 01:07;P;;;;;;
D;272;3449059;1;20241028 01:07;V;;;;;;
B;272;3503095;2;20241028 01:07;;10;83;THARWA RD;QUEANBEYAN WEST;2620;;;20240312;20241024;585000;;R;RESIDENCE;10;;;0;AU524810;
C;272;3503095;2;20241028 01:07;10/SP83122;
D;272;3503095;2;20241028 01:07;P;;;;;;
D;272;3503095;2;20241028 01:07;P;;;;;;
D;272;3503095;2;20241028 01:07;V;;;;;;
B;272;4180301;3;20241028 01:07;;;1;KING ST;BUNGENDORE;2621;1395;M;20240723;20241021;510000;R2;R;RESIDENCE;;RBN;;0;AU513939;
C;272;4180301;3;20241028 01:07;1/1237143;
D;272;4180301;3;20241028 01:07;P;;;;;;
D;272;4180301;3;20241028 01:07;V;;;;;;
D;272;4180301;3;20241028 01:07;V;;;;;;
B;272;454498;4;20241028 01:07;;;33;BEDFORD ST;QUEANBEYAN WEST;2620;739.8;M;20240909;20241021;1050000;E4;3;COMMERCIAL;;MKC;;0;AU513103;
C;272;454498;4;20241028 01:07;203/8456;
D;272;454498;4;20241028 01:07;P;;;;;;
D;272;454498;4;20241028 01:07;P;;;;;;
D;272;454498;4;20241028 01:07;V;;;;;;
B;272;454887;5;20241028 01:07;;;24;BLACKALL AVE;CRESTWOOD;2620;1157;M;20240710;20241021;900000;R3;R;RESIDENCE;;ARG;;0;AU515528;
C;272;454887;5;20241028 01:07;64/8874;
D;272;454887;5;20241028 01:07;P;;;;;;
D;272;454887;5;20241028 01:07;V;;;;;;
D;272;454887;5;20241028 01:07;V;;;;;;
D;272;454887;5;20241028 01:07;V;;;;;;
B;272;455390;6;20241028 01:07;;6;7;BRUDENELL DR;JERRABOMBERRA;2619;;;20240925;20241023;625000;;R;RESIDENCE;6;;;0;AU522733;
C;272;455390;6;20241028 01:07;6/SP38808;
D;272;455390;6;20241028 01:07;P;;;;;;
D;272;455390;6;20241028 01:07;V;;;;;;
D;272;455390;6;20241028 01:07;V;;;;;;
B;272;459587;7;20241028 01:07;;;28;GILMORE PL;QUEANBEYAN WEST;2620;963;M;20240910;20241022;798000;R2;R;RESIDENCE;;AND;;0;AU518317;
C;272;459587;7;20241028 01:07;2/230985 1/706350;
D;272;459587;7;20241028 01:07;P;;;;;;
D;272;459587;7;20241028 01:07;P;;;;;;
D;272;459587;7;20241028 01:07;V;;;;;;
B;272;460218;8;20241028 01:07;;2;116;HENDERSON RD;CRESTWOOD;2620;;;20240925;20241024;560000;;R;RESIDENCE;2;;;0;AU526071;
C;272;460218;8;20241028 01:07;2/SP31369;
D;272;460218;8;20241028 01:07;P;;;;;;
