A;RTSALEDATA;171;20241028 01:06;VALNET;
B;171;1814984;1;20241028 01:06;;1;20;FRANCES ST;TWEED HEADS;2485;;;20240903;20241024;1200000;;R;RESIDENCE;1;;;0;AU523444;
C;171;1814984;1;20241028 01:06;1/SP66905;
D;171;1814984;1;20241028 01:06;P;;;;;;
D;171;1814984;1;20241028 01:06;P;;;;;;
D;171;1814984;1;20241028 01:06;V;;;;;;
B;171;1821219;2;20241028 01:06;AVEO BANORA POINT;62;57;LEISURE DR;BANORA POINT;2486;;;20240909;20241018;630000;;R;RESIDENCE;112;;;0;AU511551;
C;171;1821219;2;20241028 01:06;112/SP66482;
D;171;1821219;2;20241028 01:06;P;;;;;;
D;171;1821219;2;20241028 01:06;V;;;;;;
D;171;1821219;2;20241028 01:06;V;;;;;;
D;171;1821219;2;20241028 01:06;V;;;;;;
B;171;1815302;3;20241028 01:06;;2;21;GIBSON ST;KINGSCLIFF;2487;;;20240925;20241023;1300000;;R;RESIDENCE;2;;;0;AU520477;
C;171;1815302;3;20241028 01:06;2/SP66909;
D;171;1815302;3;20241028 01:06;P;;;;;;
D;171;1815302;3;20241028 01:06;V;;;;;;
D;171;1815302;3;20241028 01:06;V;;;;;;
B;171;4200413;4;20241028 01:06;;6;61;MARANA ST;BILAMBIL HEIGHTS;2486;76;M;20240912;20241021;555000;;R;RESIDENCE;6;;;0;AU515316;
C;171;4200413;4;20241028 01:06;6/SP93623;
D;171;4200413;4;20241028 01:06;P;;;;;;
D;171;4200413;4;20241028 01:06;V;;;;;;
D;171;4200413;4;20241028 01:06;V;;;;;;
B;171;3532160;5;20241028 01:06;;;2;CAMPFIRE CT;TERRANORA;2486;660;M;20240823;20241022;1480000;RU5;R;RESIDENCE;;AMA;;0;AU517447;
C;171;3532160;5;20241028 01:06;440/1144944;
D;171;3532160;5;20241028 01:06;P;;;;;;
D;171;3532160;5;20241028 01:06;P;;;;;;
D;171;3532160;5;20241028 01:06;V;;;;;;
D;171;3532160;5;20241028 01:06;V;;;;;;
B;171;4577858;6;20241028 01:06;;;500;TYALGUM RD;EUNGELLA;2484;39.55;H;20240813;20240926;2250000;;R;RESIDENCE;;;;0;AU448590;
C;171;4577858;6;20241028 01:06;39/665678;
D;171;4577858;6;20241028 01:06;P;;;;;;
D;171;4577858;6;20241028 01:06;P;;;;;;
D;171;4577858;6;20241028 01:06;V;;;;;;
D;171;4577858;6;20241028 01:06;V;;;;;;
B;171;4566675;7;20241028 01:06;;;7;BOWEN LOOP;CUDGEN;2487;480;M;20240923;20241023;730000;R1;V;VACANT LAND;;AJZ;;0;AU520768;
C;171;4566675;7;20241028 01:06;82/1305738;
D;171;4566675;7;20241028 01:06;P;;;;;;
D;171;4566675;7;20241028 01:06;P;;;;;;
D;171;4566675;7;20241028 01:06;V;;;;;;
D;171;4566675;7;20241028 01:06;V;;;;;;
B;171;4566682;8;20241028 01:06;;;21;BOWEN LOOP;CUDGEN;2487;450;M;20240910;20241022;725000;R1;R;RESIDENCE;;AJZ;;0;AU518648;
C;171;4566682;8;20241028 01:06;89/1305738;
D;171;4566682;8;20241028 01:06;P;;;;;;
D;171;4566682;8;20241028 01:06;P;;;;;;
D;171;4566682;8;20241028 01:06;V;;;;;;
D;171;4566682;8;20241028 01:06;V;;;;;;
B;171;4544563;9;20241028 01:06;;;24;BOWEN LOOP;CUDGEN;2487;484;M;20240725;20241023;710000;R1;V;VACANT LAND;;AJZ;;0;AU520350;
C;171;4544563;9;20241028 01:06;48/1300756;
D;171;4544563;9;20241028 01:06;P;;;;;;
D;171;4544563;9;20241028 01:06;P;;;;;;
D;171;4544563;9;20241028 01:06;V;;;;;;
