A;RTSALEDATA;143;20241028 01:06;VALNET;
B;143;2780731;1;20241028 01:06;;4;10;BELLEVERDE AVE;STRATHFIELD;2135;;;20240824;20241018;770000;;R;RESIDENCE;4;;;0;AU509364;
C;143;2780731;1;20241028 01:06;4/SP66212;
D;143;2780731;1;20241028 01:06;P;;;;;;
D;143;2780731;1;20241028 01:06;P;;;;;;
D;143;2780731;1;20241028 01:06;V;;;;;;
D;143;2780731;1;20241028 01:06;V;;;;;;
B;143;3488787;2;20241028 01:06;;19;4;MARLBOROUGH RD;HOMEBUSH WEST;2140;;;20240914;20241021;650000;;R;RESIDENCE;19;;;0;AU514766;
C;143;3488787;2;20241028 01:06;19/SP83042;
D;143;3488787;2;20241028 01:06;P;;;;;;
D;143;3488787;2;20241028 01:06;V;;;;;;
D;143;3488787;2;20241028 01:06;V;;;;;;
B;143;4172777;3;20241028 01:06;;101;31;SMALLWOOD AVE;HOMEBUSH;2140;;;20240912;20241021;510000;;R;RESIDENCE;8;;;0;AU512620;
C;143;4172777;3;20241028 01:06;8/SP98477;
D;143;4172777;3;20241028 01:06;P;;;;;;
D;143;4172777;3;20241028 01:06;V;;;;;;
B;143;3704264;4;20241028 01:06;BUILDING H;108;81;COURALLIE AVE;HOMEBUSH WEST;2140;;;20240909;20241021;650000;;R;RESIDENCE;831;;;0;AU513324;
C;143;3704264;4;20241028 01:06;831/SP97492;
D;143;3704264;4;20241028 01:06;P;;;;;;
D;143;3704264;4;20241028 01:06;P;;;;;;
D;143;3704264;4;20241028 01:06;V;;;;;;
D;143;3704264;4;20241028 01:06;V;;;;;;
B;143;4082130;5;20241028 01:06;;506;4;SMALLWOOD AVE;HOMEBUSH;2140;82;M;20240910;20241022;525000;;R;RESIDENCE;43;;;0;AU517098;
C;143;4082130;5;20241028 01:06;43/SP96597;
D;143;4082130;5;20241028 01:06;P;;;;;;
D;143;4082130;5;20241028 01:06;V;;;;;;
D;143;4082130;5;20241028 01:06;V;;;;;;
B;143;4132504;6;20241028 01:06;;6;32;UNDERWOOD RD;HOMEBUSH;2140;;;20240906;20241018;670000;;R;RESIDENCE;8;;;0;AU508883;
C;143;4132504;6;20241028 01:06;8/SP97452;
D;143;4132504;6;20241028 01:06;P;;;;;;
D;143;4132504;6;20241028 01:06;P;;;;;;
D;143;4132504;6;20241028 01:06;V;;;;;;
D;143;4132504;6;20241028 01:06;V;;;;;;
B;143;4528771;7;20241028 01:06;;;2 A;MADELINE ST;STRATHFIELD SOUTH;2136;296;M;20210608;20241021;1125000;;3;WAREHOUSE;10;;;0;AU515702;
C;143;4528771;7;20241028 01:06;10/SP89670;
D;143;4528771;7;20241028 01:06;P;;;;;;
D;143;4528771;7;20241028 01:06;V;;;;;;
D;143;4528771;7;20241028 01:06;V;;;;;;
B;143;4541752;8;20241028 01:06;;1007;7;NIPPER ST;HOMEBUSH;2140;75;M;20240829;20241024;663000;;R;RESIDENCE;170;;;0;AU524285;
C;143;4541752;8;20241028 01:06;170/SP107447;
D;143;4541752;8;20241028 01:06;P;;;;;;
D;143;4541752;8;20241028 01:06;V;;;;;;
B;143;3149429;9;20241028 01:06;;4;1;HORNSEY RD;HOMEBUSH WEST;2140;;;20241005;20241023;676000;;R;RESIDENCE;4;;;0;AU520892;
C;143;3149429;9;20241028 01:06;4/SP74334;
D;143;3149429;9;20241028 01:06;P;;;;;;
D;143;3149429;9;20241028 01:06;P;;;;;;
D;143;3149429;9;20241028 01:06;V;;;;;;
B;143;1555856;10;20241028 01:06;;;51;MINTARO AVE;STRATHFIELD;2135;774.19;M;20240308;20241021;3700000;R2;R;RESIDENCE;;ENN;;0;AU515355;
C;143;1555856;10;20241028 01:06;173/746;
D;143;1555856;10;20241028 01:06;P;;;;;;
D;143;1555856;10;20241028 01:06;V;;;;;;
B;143;1558996;11;20241028 01:06;;;6;WOODWARD AVE;STRATHFIELD;2135;645;M;20240803;20241024;3295000;R2;R;RESIDENCE;;EPP;;0;AU523612;
C;143;1558996;11;20241028 01:06;9/666171;
D;143;1558996;11;20241028 01:06;P;;;;;;
D;143;1558996;11;20241028 01:06;V;;;;;;
B;143;1548600;12;20241028 01:06;;2;59;ALBERT RD;STRATHFIELD;2135;;;20240824;20241018;981000;;R;RESIDENCE;2;;;0;AU510854;
C;143;1548600;12;20241028 01:06;2/SP18099;
D;143;1548600;12;20241028 01:06;P;;;;;;
D;143;1548600;12;20241028 01:06;V;;;;;;
B;143;1551539;13;20241028 01:06;;8 C;30;CHURCHILL AVE;STRATHFIELD;2135;;;20240618;20241023;143333;;R;RESIDENCE;22;;;0;AU521117;
C;143;1551539;13;20241028 01:06;22/SP18667;
D;143;1551539;13;20241028 01:06;P;;;;;;
D;143;1551539;13;20241028 01:06;V;;;;;;
D;143;1551539;13;20241028 01:06;V;;;;;;
D;143;1551539;13;20241028 01:06;V;;;;;;
B;143;1548949;14;20241028 01:06;;209;20;ALBERT RD;STRATHFIELD;2135;;;20240912;20241024;880000;;R;RESIDENCE;209;;;0;AU524109;
C;143;1548949;14;20241028 01:06;209/SP60813;
D;143;1548949;14;20241028 01:06;P;;;;;;
D;143;1548949;14;20241028 01:06;P;;;;;;
D;143;1548949;14;20241028 01:06;V;;;;;;
B;143;1551678;15;20241028 01:06;;3;36;CHURCHILL AVE;STRATHFIELD;2135;157;M;20240910;20241022;900000;;R;RESIDENCE;3;;;0;AU518682;
C;143;1551678;15;20241028 01:06;3/SP42778;
D;143;1551678;15;20241028 01:06;P;;;;;;
D;143;1551678;15;20241028 01:06;V;;;;;;
B;143;1554946;16;20241028 01:06;;1;379;LIVERPOOL RD;STRATHFIELD;2135;;;20240831;20241023;1171000;;R;RESIDENCE;1;;;0;AU520796;
C;143;1554946;16;20241028 01:06;1/SP15209;
D;143;1554946;16;20241028 01:06;P;;;;;;
D;143;1554946;16;20241028 01:06;P;;;;;;
D;143;1554946;16;20241028 01:06;V;;;;;;
B;143;1549954;17;20241028 01:06;;;51;BARKER RD;STRATHFIELD;2135;701.9;M;20240731;20241018;5780000;R2;R;RESIDENCE;;EGG;;0;AU508979;
C;143;1549954;17;20241028 01:06;43/12405;
D;143;1549954;17;20241028 01:06;P;;;;;;
D;143;1549954;17;20241028 01:06;P;;;;;;
D;143;1549954;17;20241028 01:06;V;;;;;;
D;143;1549954;17;20241028 01:06;V;;;;;;
B;143;1555297;18;20241028 01:06;;;12;MADELINE ST;STRATHFIELD SOUTH;2136;809.4;M;20241001;20241022;3400000;E4;3;WAREHOUSE;;DNI;;0;AU516658;
C;143;1555297;18;20241028 01:06;1/204632;
D;143;1555297;18;20241028 01:06;P;;;;;;
D;143;1555297;18;20241028 01:06;V;;;;;;
D;143;1555297;18;20241028 01:06;V;;;;;;
B;143;1555453;19;20241028 01:06;;6;1;MARGARET ST;STRATHFIELD;2135;;;20240906;20241018;910000;;R;RESIDENCE;6;;;0;AU509821;
C;143;1555453;19;20241028 01:06;6/SP5206;
D;143;1555453;19;20241028 01:06;P;;;;;;
D;143;1555453;19;20241028 01:06;V;;;;;;
D;143;1555453;19;20241028 01:06;V;;;;;;
