A;RTSALEDATA;538;20241028 01:07;VALNET;
B;538;4547007;1;20241028 01:07;;;6;ANDERSON ST;TEMORA;2666;1030;M;20240910;20241022;165000;R1;V;VACANT LAND;;CNT;;0;AU516416;
C;538;4547007;1;20241028 01:07;4/1304379;
D;538;4547007;1;20241028 01:07;P;;;;;;
D;538;4547007;1;20241028 01:07;P;;;;;;
D;538;4547007;1;20241028 01:07;V;;;;;;
Z;7;1;1;3;
