A;RTSALEDATA;124;20241028 01:05;VALNET;
B;124;1268951;1;20241028 01:05;;;7;COOINDA AVE;ORANGE;2800;967.5;M;20240927;20241023;875000;R2;R;RESIDENCE;;ALW;;0;AU520178;
C;124;1268951;1;20241028 01:05;276/242162;
D;124;1268951;1;20241028 01:05;P;;;;;;
D;124;1268951;1;20241028 01:05;P;;;;;;
D;124;1268951;1;20241028 01:05;V;;;;;;
D;124;1268951;1;20241028 01:05;V;;;;;;
B;124;1269509;2;20241028 01:05;;;249;DALTON ST;ORANGE;2800;853.6;M;20240814;20241022;617000;R1;R;RESIDENCE;;AGE;;0;AU516809;
C;124;1269509;2;20241028 01:05;1/394231;
D;124;1269509;2;20241028 01:05;P;;;;;;
D;124;1269509;2;20241028 01:05;V;;;;;;
D;124;1269509;2;20241028 01:05;V;;;;;;
B;124;1272347;3;20241028 01:05;;;4;KEARNEYS DR;ORANGE;2800;1518;M;20240906;20241018;662500;R1;R;RESIDENCE;;AGM;;0;AU509087;
C;124;1272347;3;20241028 01:05;A/365443;
D;124;1272347;3;20241028 01:05;P;;;;;;
D;124;1272347;3;20241028 01:05;V;;;;;;
B;124;1277968;4;20241028 01:05;;;69;SAMPSON ST;ORANGE;2800;485.6;M;20241001;20241022;890000;R1;R;RESIDENCE;;AGC;;0;AU518337;
C;124;1277968;4;20241028 01:05;5/230038;
D;124;1277968;4;20241028 01:05;P;;;;;;
D;124;1277968;4;20241028 01:05;V;;;;;;
D;124;1277968;4;20241028 01:05;V;;;;;;
B;124;1275450;5;20241028 01:05;;;6;MORESBY ST;ORANGE;2800;373.1;M;20240909;20241021;350000;R2;R;RESIDENCE;;ALG;;0;AU513932;
C;124;1275450;5;20241028 01:05;87/25621;
D;124;1275450;5;20241028 01:05;P;;;;;;
D;124;1275450;5;20241028 01:05;V;;;;;;
D;124;1275450;5;20241028 01:05;V;;;;;;
B;124;1270468;6;20241028 01:05;;21;10;FRANKLIN RD;ORANGE;2800;;;20240917;20241022;340000;;R;RESIDENCE;21;;;0;AU516589;
C;124;1270468;6;20241028 01:05;21/SP15248;
D;124;1270468;6;20241028 01:05;P;;;;;;
D;124;1270468;6;20241028 01:05;V;;;;;;
B;124;1271212;7;20241028 01:05;;;7;HALE ST;ORANGE;2800;708.2;M;20240925;20241023;520000;R1;R;RESIDENCE;;AGE;;0;AU520984;
C;124;1271212;7;20241028 01:05;28/1088904;
D;124;1271212;7;20241028 01:05;P;;;;;;
D;124;1271212;7;20241028 01:05;P;;;;;;
D;124;1271212;7;20241028 01:05;V;;;;;;
B;124;1273971;8;20241028 01:05;;;78;MCLACHLAN ST;ORANGE;2800;926.9;M;20240918;20241016;490000;R1;R;RESIDENCE;;AGC;;0;AU501916;
C;124;1273971;8;20241028 01:05;1/986811;
D;124;1273971;8;20241028 01:05;P;;;;;;
D;124;1273971;8;20241028 01:05;V;;;;;;
B;124;1271428;9;20241028 01:05;;;515;HILL ST;ORANGE;2800;758.8;M;20240927;20241016;690000;R1;R;RESIDENCE;;AGS;;0;AU502214;
C;124;1271428;9;20241028 01:05;33/529777;
D;124;1271428;9;20241028 01:05;P;;;;;;
D;124;1271428;9;20241028 01:05;P;;;;;;
D;124;1271428;9;20241028 01:05;V;;;;;;
D;124;1271428;9;20241028 01:05;V;;;;;;
B;124;1268733;10;20241028 01:05;;;95;CLINTON ST;ORANGE;2800;643.8;M;20240930;20241021;1200000;R1;R;RESIDENCE;;AGC;;0;AU513232;
C;124;1268733;10;20241028 01:05;1/194027;
D;124;1268733;10;20241028 01:05;P;;;;;;
D;124;1268733;10;20241028 01:05;P;;;;;;
D;124;1268733;10;20241028 01:05;V;;;;;;
D;124;1268733;10;20241028 01:05;V;;;;;;
B;124;4578643;11;20241028 01:05;;;;BURRENDONG WAY;MARCH;2800;1.15;H;20240216;20240827;19318;;V;VACANT LAND;;;;0;AU458216;
C;124;4578643;11;20241028 01:05;1/1306906;
D;124;4578643;11;20241028 01:05;P;;;;;;
D;124;4578643;11;20241028 01:05;P;;;;;;
D;124;4578643;11;20241028 01:05;V;;;;;;
B;124;4577874;12;20241028 01:05;;;;ORCHARD RD;SPRINGSIDE;2800;;;20231219;20240416;100000;;R;RESIDENCE;;;;0;AT985905;
C;124;4577874;12;20241028 01:05;PT 1/1294828;
D;124;4577874;12;20241028 01:05;P;;;;;;
D;124;4577874;12;20241028 01:05;P;;;;;;
D;124;4577874;12;20241028 01:05;V;;;;;;
D;124;4577874;12;20241028 01:05;V;;;;;;
D;124;4577874;12;20241028 01:05;V;;;;;;
B;124;4537320;13;20241028 01:05;GLENGARRY;;123;ORCHARD RD;SPRINGSIDE;2800;2.171;H;20231219;20240416;100000;C3;R;RESIDENCE;;CMW;RVI;0;AT985905;
C;124;4537320;13;20241028 01:05;Of the Part Formerly In 501/831803;
D;124;4537320;13;20241028 01:05;P;;;;;;
D;124;4537320;13;20241028 01:05;P;;;;;;
B;124;3217873;14;20241028 01:05;;;3;GREGORY PL;ORANGE;2800;1030;M;20241009;20241024;1100000;R1;R;RESIDENCE;;AGP;;0;AU525669;
C;124;3217873;14;20241028 01:05;94/1090317;
D;124;3217873;14;20241028 01:05;P;;;;;;
D;124;3217873;14;20241028 01:05;P;;;;;;
D;124;3217873;14;20241028 01:05;V;;;;;;
B;124;3659625;15;20241028 01:05;;;342;BURRENDONG WAY;ORANGE;2800;1518;M;20240726;20241024;900000;R1;R;RESIDENCE;;AGP;;0;AU525053;
C;124;3659625;15;20241028 01:05;18/1178274;
D;124;3659625;15;20241028 01:05;P;;;;;;
D;124;3659625;15;20241028 01:05;P;;;;;;
D;124;3659625;15;20241028 01:05;V;;;;;;
B;124;4438215;16;20241028 01:05;;;49 A;STEVENSON WAY;ORANGE;2800;540;M;20241003;20241021;782000;R1;R;RESIDENCE;;AGV;;0;AU514303;
C;124;4438215;16;20241028 01:05;182/1286375;
D;124;4438215;16;20241028 01:05;P;;;;;;
D;124;4438215;16;20241028 01:05;V;;;;;;
B;124;3765119;17;20241028 01:05;;;8;DAFFODIL ST;ORANGE;2800;953;M;20240822;20241024;670000;R1;R;RESIDENCE;;AGV;;0;AU524317;
C;124;3765119;17;20241028 01:05;312/1192977;
D;124;3765119;17;20241028 01:05;P;;;;;;
D;124;3765119;17;20241028 01:05;P;;;;;;
D;124;3765119;17;20241028 01:05;V;;;;;;
D;124;3765119;17;20241028 01:05;V;;;;;;
B;124;3765010;18;20241028 01:05;;;54 A;ENDSLEIGH AVE;ORANGE;2800;374.9;M;20241001;20241024;670000;R1;R;RESIDENCE;;AGE;;0;AU523737;
C;124;3765010;18;20241028 01:05;101/1194838;
D;124;3765010;18;20241028 01:05;P;;;;;;
D;124;3765010;18;20241028 01:05;V;;;;;;
B;124;3779497;19;20241028 01:05;;;2;NEWPORT ST;ORANGE;2800;683.4;M;20240923;20241021;672500;R1;R;RESIDENCE;;AGV;;0;AU512158;
C;124;3779497;19;20241028 01:05;224/1197373;
D;124;3779497;19;20241028 01:05;P;;;;;;
D;124;3779497;19;20241028 01:05;P;;;;;;
D;124;3779497;19;20241028 01:05;V;;;;;;
D;124;3779497;19;20241028 01:05;V;;;;;;
B;124;3770718;20;20241028 01:05;;3;19;MOONSTONE DR;ORANGE;2800;349;M;20240926;20241024;574000;;R;RESIDENCE;3;;;0;AU524364;
C;124;3770718;20;20241028 01:05;3/SP89706;
D;124;3770718;20;20241028 01:05;P;;;;;;
D;124;3770718;20;20241028 01:05;V;;;;;;
D;124;3770718;20;20241028 01:05;V;;;;;;
Z;103;20;20;61;
