A;RTSALEDATA;004;20241028 01:05;VALNET;
B;004;2907622;1;20241028 01:05;;5;2;BELMONT ST;SWANSEA;2281;;;20240827;20241022;865000;;R;RESIDENCE;5;;;0;AU516725;
C;004;2907622;1;20241028 01:05;5/SP68489;
D;004;2907622;1;20241028 01:05;P;;;;;;
D;004;2907622;1;20241028 01:05;V;;;;;;
B;004;4232878;2;20241028 01:05;;;29;LAWRENCE AVE;WYEE;2259;503.8;M;20240812;20241021;800000;R2;R;RESIDENCE;;ANH;;0;AU513753;
C;004;4232878;2;20241028 01:05;220/1232264;
D;004;4232878;2;20241028 01:05;P;;;;;;
D;004;4232878;2;20241028 01:05;V;;;;;;
D;004;4232878;2;20241028 01:05;V;;;;;;
B;004;103025;3;20241028 01:05;;5;4;ROBB ST;BELMONT;2280;;;20240906;20241018;699000;;R;RESIDENCE;5;;;0;AU507721;
C;004;103025;3;20241028 01:05;5/SP51931;
D;004;103025;3;20241028 01:05;P;;;;;;
D;004;103025;3;20241028 01:05;V;;;;;;
B;004;103358;4;20241028 01:05;;;7;SILVERDALE PDE;JEWELLS;2280;650.6;M;20240924;20241022;890000;R3;R;RESIDENCE;;AZJ;;0;AU519455;
C;004;103358;4;20241028 01:05;108/255591;
D;004;103358;4;20241028 01:05;P;;;;;;
D;004;103358;4;20241028 01:05;P;;;;;;
D;004;103358;4;20241028 01:05;V;;;;;;
B;004;104191;5;20241028 01:05;;;165;WOMMARA AVE;BELMONT NORTH;2280;543.8;M;20240920;20241021;779000;R2;R;RESIDENCE;;AJE;;0;AU514004;
C;004;104191;5;20241028 01:05;31/651014;
D;004;104191;5;20241028 01:05;P;;;;;;
D;004;104191;5;20241028 01:05;P;;;;;;
D;004;104191;5;20241028 01:05;V;;;;;;
D;004;104191;5;20241028 01:05;V;;;;;;
B;004;101806;6;20241028 01:05;;;55;MAUDE ST;BELMONT;2280;632.3;M;20240924;20241024;1149000;MU1;R;RESIDENCE;;CLJ;;0;AU524413;
C;004;101806;6;20241028 01:05;8/A/2374;
D;004;101806;6;20241028 01:05;P;;;;;;
D;004;101806;6;20241028 01:05;P;;;;;;
D;004;101806;6;20241028 01:05;V;;;;;;
B;004;102263;7;20241028 01:05;;;68;OLD BELMONT RD;BELMONT NORTH;2280;626;M;20240830;20241021;785000;R2;R;RESIDENCE;;AJE;;0;AU514678;
C;004;102263;7;20241028 01:05;1/536893;
D;004;102263;7;20241028 01:05;P;;;;;;
D;004;102263;7;20241028 01:05;P;;;;;;
D;004;102263;7;20241028 01:05;V;;;;;;
D;004;102263;7;20241028 01:05;V;;;;;;
B;004;3064697;8;20241028 01:05;;;8;ELLERDALE DR;GLENDALE;2285;779.3;M;20240719;20241021;1685000;R2;R;RESIDENCE;;ACT;;0;AU512479;
C;004;3064697;8;20241028 01:05;13/1055166;
D;004;3064697;8;20241028 01:05;P;;;;;;
D;004;3064697;8;20241028 01:05;P;;;;;;
D;004;3064697;8;20241028 01:05;V;;;;;;
B;004;3533054;9;20241028 01:05;;;232;PACIFIC HWY;FLORAVILLE;2280;7775;M;20241024;20241024;600000;R2;V;VACANT LAND;;AXA;;10;AU526255;
C;004;3533054;9;20241028 01:05;11/1153476;
D;004;3533054;9;20241028 01:05;P;;;;;;
D;004;3533054;9;20241028 01:05;P;;;;;;
D;004;3533054;9;20241028 01:05;P;;;;;;
D;004;3533054;9;20241028 01:05;P;;;;;;
D;004;3533054;9;20241028 01:05;P;;;;;;
D;004;3533054;9;20241028 01:05;P;;;;;;
D;004;3533054;9;20241028 01:05;P;;;;;;
D;004;3533054;9;20241028 01:05;P;;;;;;
D;004;3533054;9;20241028 01:05;V;;;;;;
D;004;3533054;9;20241028 01:05;V;;;;;;
D;004;3533054;9;20241028 01:05;V;;;;;;
D;004;3533054;9;20241028 01:05;V;;;;;;
D;004;3533054;9;20241028 01:05;V;;;;;;
D;004;3533054;9;20241028 01:05;V;;;;;;
B;004;4572798;10;20241028 01:05;;;67 A;WATKINS RD;WANGI WANGI;2267;318.4;M;20220527;20241024;300000;R2;V;VACANT LAND;;AMD;;0;AU525535;
C;004;4572798;10;20241028 01:05;12/1307747;
D;004;4572798;10;20241028 01:05;P;;;;;;
D;004;4572798;10;20241028 01:05;V;;;;;;
B;004;4547957;11;20241028 01:05;;201;51;DUDLEY RD;CHARLESTOWN;2290;153;M;20240927;20241018;1040000;;R;RESIDENCE;21;;;0;AU507431;
C;004;4547957;11;20241028 01:05;21/SP107932;
D;004;4547957;11;20241028 01:05;P;;;;;;
D;004;4547957;11;20241028 01:05;V;;;;;;
B;004;4578602;12;20241028 01:05;;;62;OCEAN VIEW PDE;CHARLESTOWN;2290;495.9;M;20241001;20241017;625000;;R;RESIDENCE;;;;0;AU505668;
C;004;4578602;12;20241028 01:05;2/1307951;
D;004;4578602;12;20241028 01:05;P;;;;;;
D;004;4578602;12;20241028 01:05;V;;;;;;
B;004;4574196;13;20241028 01:05;;;4;SILVER GUM CCT;EDGEWORTH;2285;475;M;20220301;20241022;465000;;R;RESIDENCE;;;;0;AU517557;
C;004;4574196;13;20241028 01:05;401/1299180;
D;004;4574196;13;20241028 01:05;P;;;;;;
D;004;4574196;13;20241028 01:05;P;;;;;;
D;004;4574196;13;20241028 01:05;V;;;;;;
B;004;4574196;14;20241028 01:05;;;4;SILVER GUM CCT;EDGEWORTH;2285;475;M;20240813;20241022;485000;;V;VACANT LAND;;;;0;AU517558;
C;004;4574196;14;20241028 01:05;401/1299180;
D;004;4574196;14;20241028 01:05;P;;;;;;
D;004;4574196;14;20241028 01:05;P;;;;;;
D;004;4574196;14;20241028 01:05;V;;;;;;
D;004;4574196;14;20241028 01:05;V;;;;;;
B;004;4574199;15;20241028 01:05;;;10;SILVER GUM CCT;EDGEWORTH;2285;560;M;20220308;20241022;475000;;R;RESIDENCE;;;;0;AU516413;
C;004;4574199;15;20241028 01:05;404/1299180;
D;004;4574199;15;20241028 01:05;P;;;;;;
D;004;4574199;15;20241028 01:05;V;;;;;;
B;004;4574201;16;20241028 01:05;;;14;SILVER GUM CCT;EDGEWORTH;2285;462;M;20210311;20241021;460000;;V;VACANT LAND;;;;0;AU512840;
C;004;4574201;16;20241028 01:05;406/1299180;
D;004;4574201;16;20241028 01:05;P;;;;;;
D;004;4574201;16;20241028 01:05;P;;;;;;
D;004;4574201;16;20241028 01:05;V;;;;;;
B;004;4574202;17;20241028 01:05;;;16;SILVER GUM CCT;EDGEWORTH;2285;450;M;20220225;20241021;455000;;V;VACANT LAND;;;;0;AU512512;
C;004;4574202;17;20241028 01:05;407/1299180;
D;004;4574202;17;20241028 01:05;P;;;;;;
D;004;4574202;17;20241028 01:05;P;;;;;;
D;004;4574202;17;20241028 01:05;V;;;;;;
B;004;4574203;18;20241028 01:05;;;18;SILVER GUM CCT;EDGEWORTH;2285;450;M;20220225;20241023;455000;;V;VACANT LAND;;;;0;AU520560;
C;004;4574203;18;20241028 01:05;408/1299180;
D;004;4574203;18;20241028 01:05;P;;;;;;
D;004;4574203;18;20241028 01:05;P;;;;;;
D;004;4574203;18;20241028 01:05;V;;;;;;
B;004;4574204;19;20241028 01:05;;;5;SILVER GUM CCT;EDGEWORTH;2285;392;M;20220322;20241022;455000;;R;RESIDENCE;;;;0;AU518504;
C;004;4574204;19;20241028 01:05;409/1299180;
D;004;4574204;19;20241028 01:05;P;;;;;;
D;004;4574204;19;20241028 01:05;V;;;;;;
B;004;4574207;20;20241028 01:05;;;10;BRUSHWORTH DR;EDGEWORTH;2285;450;M;20220825;20241021;459000;;V;VACANT LAND;;;;0;AU513702;
C;004;4574207;20;20241028 01:05;412/1299180;
D;004;4574207;20;20241028 01:05;P;;;;;;
D;004;4574207;20;20241028 01:05;P;;;;;;
D;004;4574207;20;20241028 01:05;V;;;;;;
B;004;4574209;21;20241028 01:05;;;14;BRUSHWORTH DR;EDGEWORTH;2285;450;M;20220909;20241021;459000;;V;VACANT LAND;;;;0;AU513650;
C;004;4574209;21;20241028 01:05;414/1299180;
D;004;4574209;21;20241028 01:05;P;;;;;;
D;004;4574209;21;20241028 01:05;P;;;;;;
D;004;4574209;21;20241028 01:05;V;;;;;;
B;004;4574210;22;20241028 01:05;;;16;BRUSHWORTH DR;EDGEWORTH;2285;450;M;20220825;20241021;459000;;V;VACANT LAND;;;;0;AU512843;
C;004;4574210;22;20241028 01:05;415/1299180;
D;004;4574210;22;20241028 01:05;P;;;;;;
D;004;4574210;22;20241028 01:05;P;;;;;;
D;004;4574210;22;20241028 01:05;V;;;;;;
B;004;4574211;23;20241028 01:05;;;18;BRUSHWORTH DR;EDGEWORTH;2285;420;M;20220401;20241022;460000;;R;RESIDENCE;;;;0;AU516471;
C;004;4574211;23;20241028 01:05;416/1299180;
D;004;4574211;23;20241028 01:05;P;;;;;;
D;004;4574211;23;20241028 01:05;V;;;;;;
B;004;4574213;24;20241028 01:05;;;22;BRUSHWORTH DR;EDGEWORTH;2285;418;M;20230109;20241022;519000;;R;RESIDENCE;;;;0;AU517548;
C;004;4574213;24;20241028 01:05;418/1299180;
D;004;4574213;24;20241028 01:05;P;;;;;;
D;004;4574213;24;20241028 01:05;P;;;;;;
D;004;4574213;24;20241028 01:05;V;;;;;;
B;004;4574214;25;20241028 01:05;;;15;SILVER GUM CCT;EDGEWORTH;2285;510;M;20220419;20241022;495000;;V;VACANT LAND;;;;0;AU518552;
C;004;4574214;25;20241028 01:05;419/1299180;
D;004;4574214;25;20241028 01:05;P;;;;;;
D;004;4574214;25;20241028 01:05;P;;;;;;
D;004;4574214;25;20241028 01:05;V;;;;;;
B;004;4574215;26;20241028 01:05;;;13;SILVER GUM CCT;EDGEWORTH;2285;452;M;20220225;20241021;455000;;V;VACANT LAND;;;;0;AU515199;
C;004;4574215;26;20241028 01:05;420/1299180;
D;004;4574215;26;20241028 01:05;P;;;;;;
D;004;4574215;26;20241028 01:05;P;;;;;;
D;004;4574215;26;20241028 01:05;V;;;;;;
B;004;4574220;27;20241028 01:05;;;22;SILVER GUM CCT;EDGEWORTH;2285;315;M;20240806;20241022;389000;;R;RESIDENCE;;;;0;AU516707;
C;004;4574220;27;20241028 01:05;425/1299180;
D;004;4574220;27;20241028 01:05;P;;;;;;
D;004;4574220;27;20241028 01:05;V;;;;;;
B;004;4574221;28;20241028 01:05;;;24;SILVER GUM CCT;EDGEWORTH;2285;315;M;20240913;20241022;389000;;V;VACANT LAND;;;;0;AU517554;
C;004;4574221;28;20241028 01:05;426/1299180;
D;004;4574221;28;20241028 01:05;P;;;;;;
D;004;4574221;28;20241028 01:05;V;;;;;;
B;004;4564714;29;20241028 01:05;;1;12 A;KAROONDA CL;RATHMINES;2283;221;M;20240913;20241016;638000;;3;WAREHOUSE;1;;;0;AU503034;
C;004;4564714;29;20241028 01:05;1/SP108481;
D;004;4564714;29;20241028 01:05;P;;;;;;
D;004;4564714;29;20241028 01:05;V;;;;;;
B;004;4560756;30;20241028 01:05;;3;23;ALTON RD;COORANBONG;2265;187;M;20240919;20241018;787800;;R;RESIDENCE;3;;;0;AU511148;
C;004;4560756;30;20241028 01:05;3/SP108170;
D;004;4560756;30;20241028 01:05;P;;;;;;
D;004;4560756;30;20241028 01:05;P;;;;;;
D;004;4560756;30;20241028 01:05;V;;;;;;
B;004;4511003;31;20241028 01:05;;;18;FERRIS ST;COORANBONG;2265;559.6;M;20240920;20241018;480888;R2;V;VACANT LAND;;ANJ;;0;AU509838;
C;004;4511003;31;20241028 01:05;1165/1293590;
D;004;4511003;31;20241028 01:05;P;;;;;;
D;004;4511003;31;20241028 01:05;P;;;;;;
D;004;4511003;31;20241028 01:05;V;;;;;;
B;004;105454;32;20241028 01:05;;;5;ANACLA CL;PELICAN;2281;303.9;M;20240911;20241023;770000;R2;R;RESIDENCE;;AJN;;0;AU520079;
C;004;105454;32;20241028 01:05;1/827085;
