A;RTSALEDATA;243;20241028 01:06;VALNET;
B;243;2645512;1;20241028 01:06;;;385;MOAMA ST;HAY SOUTH;2711;888.7;M;20240918;20241021;115000;RU5;R;RESIDENCE;;RAS;;0;AU511891;
C;243;2645512;1;20241028 01:06;1/710790;
D;243;2645512;1;20241028 01:06;P;;;;;;
D;243;2645512;1;20241028 01:06;V;;;;;;
Z;6;1;1;2;
