A;RTSALEDATA;240;20240916 01:07;VALNET;
B;240;4571087;1;20240916 01:07;;;;EAST COONAMBLE RD;CURBAN;2827;;;20240820;20240902;477701;;3;FARM;;;;0;AU383190;
C;240;4571087;1;20240916 01:07;PT 2/1290824;
D;240;4571087;1;20240916 01:07;P;;;;;;
D;240;4571087;1;20240916 01:07;P;;;;;;
D;240;4571087;1;20240916 01:07;V;;;;;;
D;240;4571087;1;20240916 01:07;V;;;;;;
D;240;4571087;1;20240916 01:07;V;;;;;;
D;240;4571087;1;20240916 01:07;V;;;;;;
B;240;4571089;2;20240916 01:07;;;;EAST COONAMBLE RD;CURBAN;2827;;;20240820;20240902;500601;;3;FARM;;;;0;AU383188;
C;240;4571089;2;20240916 01:07;PT 1/1290824;
D;240;4571089;2;20240916 01:07;P;;;;;;
D;240;4571089;2;20240916 01:07;P;;;;;;
D;240;4571089;2;20240916 01:07;V;;;;;;
B;240;2639086;3;20240916 01:07;;;22;BRENNAN ST;TOORAWEENAH;2817;2668;M;20240729;20240909;100000;RU5;R;RESIDENCE;;ZAT;;0;AU399202;
C;240;2639086;3;20240916 01:07;4, 5, 6/14/7415;
D;240;2639086;3;20240916 01:07;P;;;;;;
D;240;2639086;3;20240916 01:07;P;;;;;;
D;240;2639086;3;20240916 01:07;V;;;;;;
B;240;3879362;4;20240916 01:07;;;1518;CURBAN BIDDON RD;CURBAN;2827;259.129;H;20240726;20240830;1366540;RU1;3;FARM;;RTC;;0;AU379812;
C;240;3879362;4;20240916 01:07;7/42207 32/753398 1, 3/1206560;
D;240;3879362;4;20240916 01:07;P;;;;;;
D;240;3879362;4;20240916 01:07;P;;;;;;
D;240;3879362;4;20240916 01:07;V;;;;;;
D;240;3879362;4;20240916 01:07;V;;;;;;
B;240;3880170;5;20240916 01:07;;;1406;CURBAN BIDDON RD;CURBAN;2827;691.86;H;20240726;20240830;1366540;RU1;3;FARM;;RTC;;0;AU379812;
C;240;3880170;5;20240916 01:07;192/630923 33, 72/753398 2/1206560;
D;240;3880170;5;20240916 01:07;P;;;;;;
D;240;3880170;5;20240916 01:07;P;;;;;;
D;240;3880170;5;20240916 01:07;V;;;;;;
D;240;3880170;5;20240916 01:07;V;;;;;;
D;240;3880170;5;20240916 01:07;V;;;;;;
B;240;3880170;6;20240916 01:07;;;1406;CURBAN BIDDON RD;CURBAN;2827;691.86;H;20240726;20240830;1811460;RU1;3;FARM;;RTC;;0;AU379819;
C;240;3880170;6;20240916 01:07;192/630923 33, 72/753398 2/1206560;
D;240;3880170;6;20240916 01:07;P;;;;;;
D;240;3880170;6;20240916 01:07;P;;;;;;
Z;37;6;6;23;
