A;RTSALEDATA;207;20240916 01:06;VALNET;
B;207;1997705;1;20240916 01:06;;;90;GALE RD;MAROUBRA;2035;271.9;M;20240707;20240912;2825000;R3;R;RESIDENCE;;AMW;;0;AU410310;
C;207;1997705;1;20240916 01:06;Y/416374;
D;207;1997705;1;20240916 01:06;P;;;;;;
D;207;1997705;1;20240916 01:06;P;;;;;;
D;207;1997705;1;20240916 01:06;V;;;;;;
D;207;1997705;1;20240916 01:06;V;;;;;;
B;207;1973074;2;20240916 01:06;;19;144;ALISON RD;RANDWICK;2031;96;M;20240615;20240909;1385000;;R;RESIDENCE;19;;;0;AU400544;
C;207;1973074;2;20240916 01:06;19/SP56421;
D;207;1973074;2;20240916 01:06;P;;;;;;
D;207;1973074;2;20240916 01:06;P;;;;;;
D;207;1973074;2;20240916 01:06;V;;;;;;
D;207;1973074;2;20240916 01:06;V;;;;;;
B;207;2015803;3;20240916 01:06;;8;48;ST PAULS ST;RANDWICK;2031;117;M;20240726;20240906;1400000;;R;RESIDENCE;8;;;0;AU397798;
C;207;2015803;3;20240916 01:06;8/SP38813;
D;207;2015803;3;20240916 01:06;P;;;;;;
D;207;2015803;3;20240916 01:06;V;;;;;;
B;207;2002406;4;20240916 01:06;;;18;JUDGE ST;RANDWICK;2031;417.3;M;20240619;20240911;3200000;R3;R;RESIDENCE;;AME;;0;AU407008;
C;207;2002406;4;20240916 01:06;10/103313;
D;207;2002406;4;20240916 01:06;P;;;;;;
D;207;2002406;4;20240916 01:06;P;;;;;;
D;207;2002406;4;20240916 01:06;V;;;;;;
B;207;2010764;5;20240916 01:06;;;74;NAGLE AVE;MAROUBRA;2035;252.9;M;20240507;20240906;2350000;R2;R;RESIDENCE;;ALL;;0;AU397786;
C;207;2010764;5;20240916 01:06;B/400932;
D;207;2010764;5;20240916 01:06;P;;;;;;
D;207;2010764;5;20240916 01:06;P;;;;;;
D;207;2010764;5;20240916 01:06;V;;;;;;
B;207;2002970;6;20240916 01:06;;10;29;KENSINGTON RD;KENSINGTON;2033;68;M;20240803;20240909;802000;;R;RESIDENCE;10;;;0;AU400824;
C;207;2002970;6;20240916 01:06;10/SP9342;
D;207;2002970;6;20240916 01:06;P;;;;;;
D;207;2002970;6;20240916 01:06;V;;;;;;
B;207;2005635;7;20240916 01:06;;3;140;MARINE PDE;MAROUBRA;2035;84.5;M;20240729;20240909;1045000;;R;RESIDENCE;3;;;0;AU400320;
C;207;2005635;7;20240916 01:06;3/SP255;
D;207;2005635;7;20240916 01:06;P;;;;;;
D;207;2005635;7;20240916 01:06;P;;;;;;
D;207;2005635;7;20240916 01:06;V;;;;;;
D;207;2005635;7;20240916 01:06;V;;;;;;
B;207;2008908;8;20240916 01:06;;7;2 A;MILROY AVE;KENSINGTON;2033;92.9;M;20240726;20240906;1000000;;R;RESIDENCE;7;;;0;AU397098;
C;207;2008908;8;20240916 01:06;7/SP5470;
D;207;2008908;8;20240916 01:06;P;;;;;;
D;207;2008908;8;20240916 01:06;P;;;;;;
D;207;2008908;8;20240916 01:06;V;;;;;;
D;207;2008908;8;20240916 01:06;V;;;;;;
B;207;2014290;9;20240916 01:06;;3;236;RAINBOW ST;COOGEE;2034;88;M;20240726;20240906;1180000;;R;RESIDENCE;3;;;0;AU397180;
C;207;2014290;9;20240916 01:06;3/SP12023;
D;207;2014290;9;20240916 01:06;P;;;;;;
D;207;2014290;9;20240916 01:06;V;;;;;;
D;207;2014290;9;20240916 01:06;V;;;;;;
B;207;2006180;10;20240916 01:06;;151;116;MAROUBRA RD;MAROUBRA;2035;;;20240731;20240906;1050000;;R;RESIDENCE;151;;;0;AU396143;
C;207;2006180;10;20240916 01:06;151/SP53847;
D;207;2006180;10;20240916 01:06;P;;;;;;
D;207;2006180;10;20240916 01:06;V;;;;;;
B;207;2001255;11;20240916 01:06;;1;109;HOUSTON RD;KINGSFORD;2032;118.5;M;20240727;20240909;970000;;R;RESIDENCE;1;;;0;AU400617;
C;207;2001255;11;20240916 01:06;1/SP6523;
D;207;2001255;11;20240916 01:06;P;;;;;;
D;207;2001255;11;20240916 01:06;V;;;;;;
D;207;2001255;11;20240916 01:06;V;;;;;;
B;207;2014807;12;20240916 01:06;;2;33;RITCHARD AVE;COOGEE;2034;;;20240718;20240912;1690000;;R;RESIDENCE;2;;;0;AU411011;
C;207;2014807;12;20240916 01:06;2/SP17548;
D;207;2014807;12;20240916 01:06;P;;;;;;
D;207;2014807;12;20240916 01:06;V;;;;;;
D;207;2014807;12;20240916 01:06;V;;;;;;
