A;RTSALEDATA;097;20240916 01:05;VALNET;
B;097;2861035;1;20240916 01:05;;;31;MARY PL;LONG BEACH;2536;728.2;M;20240510;20240910;1250000;R2;R;RESIDENCE;;ERB;;0;AU404923;
C;097;2861035;1;20240916 01:05;190/1033434;
D;097;2861035;1;20240916 01:05;P;;;;;;
D;097;2861035;1;20240916 01:05;P;;;;;;
D;097;2861035;1;20240916 01:05;V;;;;;;
B;097;2973849;2;20240916 01:05;;;28;JOSEPH ST;BATEHAVEN;2536;846.2;M;20240816;20240906;570000;R2;R;RESIDENCE;;ERE;;0;AU396519;
C;097;2973849;2;20240916 01:05;1/1050244;
D;097;2973849;2;20240916 01:05;P;;;;;;
D;097;2973849;2;20240916 01:05;V;;;;;;
D;097;2973849;2;20240916 01:05;V;;;;;;
B;097;4063728;3;20240916 01:05;;;134;EDWARD RD;BATEHAVEN;2536;599.9;M;20240731;20240911;870000;R2;R;RESIDENCE;;ERE;;0;AU406934;
C;097;4063728;3;20240916 01:05;62/1235507;
D;097;4063728;3;20240916 01:05;P;;;;;;
D;097;4063728;3;20240916 01:05;V;;;;;;
D;097;4063728;3;20240916 01:05;V;;;;;;
B;097;4080428;4;20240916 01:05;;1;19;BENT ST;BATEMANS BAY;2536;188;M;20240703;20240911;565000;;R;RESIDENCE;1;;;0;AU406460;
C;097;4080428;4;20240916 01:05;1/SP95510;
D;097;4080428;4;20240916 01:05;P;;;;;;
D;097;4080428;4;20240916 01:05;V;;;;;;
B;097;4567794;5;20240916 01:05;;;7;EUCALYPTUS DR;DALMENY;2546;1500;M;20230821;20240910;265000;;V;VACANT LAND;;;;0;AU403815;
C;097;4567794;5;20240916 01:05;2/1306639;
D;097;4567794;5;20240916 01:05;P;;;;;;
D;097;4567794;5;20240916 01:05;P;;;;;;
D;097;4567794;5;20240916 01:05;V;;;;;;
D;097;4567794;5;20240916 01:05;V;;;;;;
B;097;1001804;6;20240916 01:05;;;7;GRAYDON AVE;DENHAMS BEACH;2536;765.1;M;20240731;20240906;1375000;R2;R;RESIDENCE;;ERF;;0;AU395280;
C;097;1001804;6;20240916 01:05;43/31886;
D;097;1001804;6;20240916 01:05;P;;;;;;
D;097;1001804;6;20240916 01:05;V;;;;;;
D;097;1001804;6;20240916 01:05;V;;;;;;
B;097;1002090;7;20240916 01:05;;;5;HILLTOP CRES;SURF BEACH;2536;602.8;M;20240812;20240906;743000;R2;R;RESIDENCE;;ERG;;0;AU394937;
C;097;1002090;7;20240916 01:05;411/253749;
D;097;1002090;7;20240916 01:05;P;;;;;;
D;097;1002090;7;20240916 01:05;P;;;;;;
D;097;1002090;7;20240916 01:05;V;;;;;;
B;097;1013070;8;20240916 01:05;;;86;CORS PDE;NORTH BATEMANS BAY;2536;4.446;H;20240712;20240910;1550000;R5;R;RESIDENCE;;ERW;;0;AU405109;
C;097;1013070;8;20240916 01:05;10/857047;
D;097;1013070;8;20240916 01:05;P;;;;;;
D;097;1013070;8;20240916 01:05;V;;;;;;
D;097;1013070;8;20240916 01:05;V;;;;;;
B;097;1013094;9;20240916 01:05;;;3;LORD PL;NORTH BATEMANS BAY;2536;847.5;M;20240801;20240912;800000;R2;R;RESIDENCE;;ERC;;0;AU410226;
C;097;1013094;9;20240916 01:05;20/264143;
D;097;1013094;9;20240916 01:05;P;;;;;;
D;097;1013094;9;20240916 01:05;P;;;;;;
D;097;1013094;9;20240916 01:05;V;;;;;;
D;097;1013094;9;20240916 01:05;V;;;;;;
B;097;1015898;10;20240916 01:05;;7;26;NATIVE WAY;MORUYA HEADS;2537;;;20240813;20240910;535000;;R;RESIDENCE;7;;;0;AU404632;
C;097;1015898;10;20240916 01:05;7/SP35695;
D;097;1015898;10;20240916 01:05;P;;;;;;
D;097;1015898;10;20240916 01:05;P;;;;;;
D;097;1015898;10;20240916 01:05;V;;;;;;
D;097;1015898;10;20240916 01:05;V;;;;;;
B;097;1007878;11;20240916 01:05;;;25;BELBOWRIE PDE;MALONEYS BEACH;2536;678.9;M;20240726;20240910;980000;R2;R;RESIDENCE;;ERB;;0;AU404190;
C;097;1007878;11;20240916 01:05;15/247678;
