A;RTSALEDATA;270;20240916 01:08;VALNET;
B;270;4046786;1;20240916 01:08;;;1;ARGOON AVE;JERILDERIE;2716;900;M;20240808;20240909;54000;RU5;V;VACANT LAND;;ZA1;;0;AU399354;
C;270;4046786;1;20240916 01:08;68/1225744;
D;270;4046786;1;20240916 01:08;P;;;;;;
D;270;4046786;1;20240916 01:08;V;;;;;;
B;270;4571471;2;20240916 01:08;;;1748;DONALD ROSS DR;COLEAMBALLY;2707;215.02;H;20240509;20240905;2300000;;3;FARM;;;;0;AU394336;
C;270;4571471;2;20240916 01:08;73/750883;
D;270;4571471;2;20240916 01:08;P;;;;;;
D;270;4571471;2;20240916 01:08;P;;;;;;
D;270;4571471;2;20240916 01:08;V;;;;;;
B;270;4571472;3;20240916 01:08;;;;COCKYS LANE;COLEAMBALLY;2707;119.1;H;20240509;20240905;1114064;;3;FARM;;;;0;AU394328;
C;270;4571472;3;20240916 01:08;142/750903;
D;270;4571472;3;20240916 01:08;P;;;;;;
D;270;4571472;3;20240916 01:08;P;;;;;;
D;270;4571472;3;20240916 01:08;V;;;;;;
B;270;4570664;4;20240916 01:08;;;;LEONARD RD;COLEAMBALLY;2707;110.2;H;20240612;20240910;490000;;3;FARM;;;;0;AU403132;
C;270;4570664;4;20240916 01:08;76/756398 Part Bundure Wildlife Refuge No 161;
D;270;4570664;4;20240916 01:08;P;;;;;;
D;270;4570664;4;20240916 01:08;V;;;;;;
D;270;4570664;4;20240916 01:08;V;;;;;;
D;270;4570664;4;20240916 01:08;V;;;;;;
D;270;4570664;4;20240916 01:08;V;;;;;;
B;270;4570665;5;20240916 01:08;;;1447;GRAHAM RD;COLEAMBALLY;2707;210.3;H;20240502;20240731;1620000;;3;FARM;;;;0;AU291329;
C;270;4570665;5;20240916 01:08;171/756457;
D;270;4570665;5;20240916 01:08;P;;;;;;
D;270;4570665;5;20240916 01:08;V;;;;;;
D;270;4570665;5;20240916 01:08;V;;;;;;
Z;28;5;5;16;
