A;RTSALEDATA;220;20240916 01:07;VALNET;
B;220;2410358;1;20240916 01:07;;;16;MONTROSE AVE;FAIRFIELD EAST;2165;537.5;M;20240706;20240910;1420000;R2;R;RESIDENCE;;RAH;;0;AU403504;
C;220;2410358;1;20240916 01:07;25/215607;
D;220;2410358;1;20240916 01:07;P;;;;;;
D;220;2410358;1;20240916 01:07;V;;;;;;
D;220;2410358;1;20240916 01:07;V;;;;;;
B;220;2386169;2;20240916 01:07;;;33;DALE ST;FAIRFIELD;2165;69.6;M;20240806;20240912;645000;MU1;3;COMMERCIAL;;MUC;;0;AU411072;
C;220;2386169;2;20240916 01:07;3/30407;
D;220;2386169;2;20240916 01:07;P;;;;;;
D;220;2386169;2;20240916 01:07;V;;;;;;
D;220;2386169;2;20240916 01:07;V;;;;;;
B;220;2405253;3;20240916 01:07;;20;103;LONGFIELD ST;CABRAMATTA;2166;;;20240726;20240906;425000;;R;RESIDENCE;20;;;0;AU397506;
C;220;2405253;3;20240916 01:07;20/SP11587;
D;220;2405253;3;20240916 01:07;P;;;;;;
D;220;2405253;3;20240916 01:07;V;;;;;;
B;220;2394765;4;20240916 01:07;;;61;HAMILTON RD;FAIRFIELD;2165;1012;M;20240601;20240911;3480000;R4;R;RESIDENCE;;RHD;;0;AU407590;
C;220;2394765;4;20240916 01:07;4/A/4334;
D;220;2394765;4;20240916 01:07;P;;;;;;
D;220;2394765;4;20240916 01:07;V;;;;;;
D;220;2394765;4;20240916 01:07;V;;;;;;
D;220;2394765;4;20240916 01:07;V;;;;;;
B;220;2400121;5;20240916 01:07;;21;151;JOHN ST;CABRAMATTA;2166;;;20240808;20240909;335000;;R;RESIDENCE;21;;;0;AU399279;
C;220;2400121;5;20240916 01:07;21/SP8881;
D;220;2400121;5;20240916 01:07;P;;;;;;
D;220;2400121;5;20240916 01:07;V;;;;;;
B;220;2402722;6;20240916 01:07;;;8;KIRKTON PL;EDENSOR PARK;2176;974.4;M;20240619;20240909;1875000;R2;R;RESIDENCE;;RAE;;0;AU400488;
C;220;2402722;6;20240916 01:07;17/777332;
D;220;2402722;6;20240916 01:07;P;;;;;;
D;220;2402722;6;20240916 01:07;P;;;;;;
D;220;2402722;6;20240916 01:07;V;;;;;;
D;220;2402722;6;20240916 01:07;V;;;;;;
B;220;2421583;7;20240916 01:07;;4;71;SMART ST;FAIRFIELD;2165;;;20240819;20240910;650000;;R;RESIDENCE;4;;;0;AU404643;
C;220;2421583;7;20240916 01:07;4/SP12146;
D;220;2421583;7;20240916 01:07;P;;;;;;
D;220;2421583;7;20240916 01:07;V;;;;;;
D;220;2421583;7;20240916 01:07;V;;;;;;
B;220;2429813;8;20240916 01:07;;;113;WETHERILL ST;SMITHFIELD;2164;556.4;M;20240619;20240911;1388000;R2;R;RESIDENCE;;RAJ;;0;AU407556;
C;220;2429813;8;20240916 01:07;3/208697;
D;220;2429813;8;20240916 01:07;P;;;;;;
D;220;2429813;8;20240916 01:07;P;;;;;;
D;220;2429813;8;20240916 01:07;P;;;;;;
D;220;2429813;8;20240916 01:07;V;;;;;;
B;220;2430252;9;20240916 01:07;;;22;WILLIS ST;LANSVALE;2166;703.33;M;20240801;20240912;900000;R2;R;RESIDENCE;;RAD;;0;AU409496;
C;220;2430252;9;20240916 01:07;6/13962;
D;220;2430252;9;20240916 01:07;P;;;;;;
D;220;2430252;9;20240916 01:07;P;;;;;;
D;220;2430252;9;20240916 01:07;V;;;;;;
B;220;2425090;10;20240916 01:07;;;531;THE HORSLEY DR;FAIRFIELD;2165;588.1;M;20240729;20240909;1150000;R2;R;RESIDENCE;;RAG;;0;AU400859;
C;220;2425090;10;20240916 01:07;1/531657;
D;220;2425090;10;20240916 01:07;P;;;;;;
D;220;2425090;10;20240916 01:07;P;;;;;;
D;220;2425090;10;20240916 01:07;V;;;;;;
B;220;2425152;11;20240916 01:07;;6;249;THE HORSLEY DR;FAIRFIELD EAST;2165;;;20240730;20240910;330000;;R;RESIDENCE;6;;;0;AU404136;
C;220;2425152;11;20240916 01:07;6/SP13591;
D;220;2425152;11;20240916 01:07;P;;;;;;
D;220;2425152;11;20240916 01:07;P;;;;;;
D;220;2425152;11;20240916 01:07;V;;;;;;
D;220;2425152;11;20240916 01:07;V;;;;;;
B;220;2430578;12;20240916 01:07;;;2;WOLSELEY ST;FAIRFIELD;2165;387;M;20240727;20240909;860000;R2;R;RESIDENCE;;RAG;;0;AU402123;
C;220;2430578;12;20240916 01:07;1, 2/4/1096;
D;220;2430578;12;20240916 01:07;P;;;;;;
D;220;2430578;12;20240916 01:07;V;;;;;;
B;220;2428330;13;20240916 01:07;;;18;WAKELIN AVE;MOUNT PRITCHARD;2170;613.4;M;20240801;20240912;1045000;R2;R;RESIDENCE;;RAI;;0;AU411006;
C;220;2428330;13;20240916 01:07;415/32187;
D;220;2428330;13;20240916 01:07;P;;;;;;
D;220;2428330;13;20240916 01:07;V;;;;;;
B;220;3402176;14;20240916 01:07;;54;286;FAIRFIELD ST;FAIRFIELD;2165;;;20240731;20240912;495000;;R;RESIDENCE;54;;;0;AU411729;
C;220;3402176;14;20240916 01:07;54/SP81081;
D;220;3402176;14;20240916 01:07;P;;;;;;
D;220;3402176;14;20240916 01:07;P;;;;;;
D;220;3402176;14;20240916 01:07;V;;;;;;
B;220;3434783;15;20240916 01:07;;;129;WATER ST;CABRAMATTA WEST;2166;445.8;M;20240607;20240909;1500000;R2;R;RESIDENCE;;RAB;;0;AU399752;
C;220;3434783;15;20240916 01:07;100/1135408;
D;220;3434783;15;20240916 01:07;P;;;;;;
D;220;3434783;15;20240916 01:07;V;;;;;;
B;220;3057495;16;20240916 01:07;;6;2;LYNDON ST;FAIRFIELD;2165;;;20240727;20240909;775000;;R;RESIDENCE;6;;;0;AU402104;
C;220;3057495;16;20240916 01:07;6/SP71964;
D;220;3057495;16;20240916 01:07;P;;;;;;
D;220;3057495;16;20240916 01:07;V;;;;;;
B;220;4566384;17;20240916 01:07;;;13;GEORGE ST;CANLEY HEIGHTS;2166;221.3;M;20240903;20240909;1100000;R2;R;RESIDENCE;;RAC;;0;AU402158;
C;220;4566384;17;20240916 01:07;13/1122;
D;220;4566384;17;20240916 01:07;P;;;;;;
D;220;4566384;17;20240916 01:07;P;;;;;;
D;220;4566384;17;20240916 01:07;V;;;;;;
B;220;4539202;18;20240916 01:07;;;37;HIGH ST;CABRAMATTA WEST;2166;607;M;20240403;20240910;1350000;R2;R;RESIDENCE;;RAB;;0;AU405290;
C;220;4539202;18;20240916 01:07;193, 194/6/1553;
D;220;4539202;18;20240916 01:07;P;;;;;;
D;220;4539202;18;20240916 01:07;V;;;;;;
B;220;4539203;19;20240916 01:07;;;;HIGH ST;CABRAMATTA WEST;2166;46.48;M;20240403;20240910;1350000;R2;R;RESIDENCE;;RAB;;0;AU405290;
C;220;4539203;19;20240916 01:07;1/704610;
D;220;4539203;19;20240916 01:07;P;;;;;;
D;220;4539203;19;20240916 01:07;V;;;;;;
B;220;4564756;20;20240916 01:07;;;29;CHURCHILL ST;FAIRFIELD HEIGHTS;2165;414.2;M;20240817;20240912;1660000;R3;R;RESIDENCE;;RMD;;0;AU411545;
C;220;4564756;20;20240916 01:07;2/1307812;
D;220;4564756;20;20240916 01:07;P;;;;;;
D;220;4564756;20;20240916 01:07;V;;;;;;
B;220;3161913;21;20240916 01:07;;701;1;SPENCER ST;FAIRFIELD;2165;;;20240716;20240909;430000;;R;RESIDENCE;33;;;0;AU401358;
C;220;3161913;21;20240916 01:07;33/SP74638;
D;220;3161913;21;20240916 01:07;P;;;;;;
D;220;3161913;21;20240916 01:07;V;;;;;;
B;220;2376381;22;20240916 01:07;;;38;BETTONG CRES;BOSSLEY PARK;2176;553.8;M;20240814;20240906;1112000;R2;R;RESIDENCE;;RAE;;0;AU398763;
C;220;2376381;22;20240916 01:07;132/261660;
D;220;2376381;22;20240916 01:07;P;;;;;;
D;220;2376381;22;20240916 01:07;V;;;;;;
B;220;2371923;23;20240916 01:07;;5;2;ACACIA ST;CABRAMATTA;2166;;;20240817;20240906;450000;;R;RESIDENCE;5;;;0;AU396286;
C;220;2371923;23;20240916 01:07;5/SP17073;
D;220;2371923;23;20240916 01:07;P;;;;;;
D;220;2371923;23;20240916 01:07;V;;;;;;
D;220;2371923;23;20240916 01:07;V;;;;;;
B;220;2372167;24;20240916 01:07;;;18;AINSLIE ST;FAIRFIELD WEST;2165;594.4;M;20240727;20240910;1090000;R2;R;RESIDENCE;;RAG;;0;AU403436;
C;220;2372167;24;20240916 01:07;15/225397;
D;220;2372167;24;20240916 01:07;P;;;;;;
D;220;2372167;24;20240916 01:07;V;;;;;;
B;220;2372186;25;20240916 01:07;;30;34;AINSWORTH CRES;WETHERILL PARK;2164;;;20240826;20240910;600000;;R;RESIDENCE;30;;;0;AU403095;
C;220;2372186;25;20240916 01:07;30/SP17691;
D;220;2372186;25;20240916 01:07;P;;;;;;
D;220;2372186;25;20240916 01:07;V;;;;;;
B;220;2375961;26;20240916 01:07;;;6;BELVEDERE ST;MOUNT PRITCHARD;2170;569.1;M;20240701;20240906;970000;R2;R;RESIDENCE;;RAI;;0;AU398480;
C;220;2375961;26;20240916 01:07;124/222589;
D;220;2375961;26;20240916 01:07;P;;;;;;
D;220;2375961;26;20240916 01:07;V;;;;;;
D;220;2375961;26;20240916 01:07;V;;;;;;
B;220;2379373;27;20240916 01:07;;;2;BUCKLEY CL;FAIRFIELD WEST;2165;611.1;M;20240615;20240909;1707000;R2;R;RESIDENCE;;RAK;;0;AU401950;
C;220;2379373;27;20240916 01:07;2/793631;
D;220;2379373;27;20240916 01:07;P;;;;;;
D;220;2379373;27;20240916 01:07;P;;;;;;
D;220;2379373;27;20240916 01:07;V;;;;;;
B;220;2395086;28;20240916 01:07;;;7;HANWOOD PL;EDENSOR PARK;2176;744.4;M;20240906;20240911;391667;R2;R;RESIDENCE;;RAE;;0;AU408024;
C;220;2395086;28;20240916 01:07;4/630472;
D;220;2395086;28;20240916 01:07;P;;;;;;
D;220;2395086;28;20240916 01:07;V;;;;;;
D;220;2395086;28;20240916 01:07;V;;;;;;
B;220;2405731;29;20240916 01:07;;42;118;LONGFIELD ST;CABRAMATTA;2166;;;20240731;20240906;415000;;R;RESIDENCE;42;;;0;AU395510;
C;220;2405731;29;20240916 01:07;42/SP11572;
D;220;2405731;29;20240916 01:07;P;;;;;;
D;220;2405731;29;20240916 01:07;V;;;;;;
D;220;2405731;29;20240916 01:07;V;;;;;;
B;220;2411102;30;20240916 01:07;;10;8;MYALL ST;CABRAMATTA;2166;;;20240906;20240912;700000;;R;RESIDENCE;10;;;0;AU410717;
C;220;2411102;30;20240916 01:07;10/SP12794;
D;220;2411102;30;20240916 01:07;P;;;;;;
D;220;2411102;30;20240916 01:07;V;;;;;;
B;220;2416624;31;20240916 01:07;;;247;RAILWAY PDE;CABRAMATTA;2166;852;M;20240718;20240903;3820000;E4;R;RESIDENCE;;E4E;;0;AU384598;
C;220;2416624;31;20240916 01:07;PT 4/24929;
D;220;2416624;31;20240916 01:07;P;;;;;;
D;220;2416624;31;20240916 01:07;P;;;;;;
D;220;2416624;31;20240916 01:07;V;;;;;;
D;220;2416624;31;20240916 01:07;V;;;;;;
B;220;2395353;32;20240916 01:07;;;6;HAROLD ST;FAIRFIELD;2165;1012;M;20240601;20240911;3480000;R4;R;RESIDENCE;;RHD;;0;AU407590;
C;220;2395353;32;20240916 01:07;42/A/4334;
D;220;2395353;32;20240916 01:07;P;;;;;;
D;220;2395353;32;20240916 01:07;V;;;;;;
D;220;2395353;32;20240916 01:07;V;;;;;;
D;220;2395353;32;20240916 01:07;V;;;;;;
B;220;2398134;33;20240916 01:07;;31;89;HUGHES ST;CABRAMATTA;2166;;;20231222;20240906;330000;;R;RESIDENCE;31;;;0;AU398740;
C;220;2398134;33;20240916 01:07;31/SP9003;
D;220;2398134;33;20240916 01:07;P;;;;;;
D;220;2398134;33;20240916 01:07;V;;;;;;
B;220;2416832;34;20240916 01:07;;3;31;RAILWAY PDE;FAIRFIELD;2165;;;20240726;20240906;420000;;R;RESIDENCE;3;;;0;AU398342;
C;220;2416832;34;20240916 01:07;3/SP3597;
D;220;2416832;34;20240916 01:07;P;;;;;;
D;220;2416832;34;20240916 01:07;P;;;;;;
D;220;2416832;34;20240916 01:07;V;;;;;;
B;220;2406276;35;20240916 01:07;;;15;MACEDON ST;BOSSLEY PARK;2176;566.7;M;20240712;20240909;1360000;R2;R;RESIDENCE;;RAE;;0;AU402479;
C;220;2406276;35;20240916 01:07;33/259839;
D;220;2406276;35;20240916 01:07;P;;;;;;
D;220;2406276;35;20240916 01:07;V;;;;;;
B;220;2424402;36;20240916 01:07;;;38;THE BOULEVARDE;FAIRFIELD;2165;665.2;M;20240810;20240906;1300000;R2;R;RESIDENCE;;RAG;;0;AU397134;
C;220;2424402;36;20240916 01:07;B/390125;
D;220;2424402;36;20240916 01:07;P;;;;;;
D;220;2424402;36;20240916 01:07;P;;;;;;
D;220;2424402;36;20240916 01:07;V;;;;;;
B;220;2390364;37;20240916 01:07;;;189;FAIRFIELD ST;YENNORA;2161;817.47;M;20240727;20240909;1220000;R2;R;RESIDENCE;;RAH;;0;AU400071;
C;220;2390364;37;20240916 01:07;A/342244;
D;220;2390364;37;20240916 01:07;P;;;;;;
D;220;2390364;37;20240916 01:07;P;;;;;;
D;220;2390364;37;20240916 01:07;V;;;;;;
D;220;2390364;37;20240916 01:07;V;;;;;;
B;220;2393441;38;20240916 01:07;;;4;GORDON ST;CARRAMAR;2163;580.64;M;20240901;20240906;850000;R2;R;RESIDENCE;;RAH;;0;AU395855;
C;220;2393441;38;20240916 01:07;10/22782;
D;220;2393441;38;20240916 01:07;P;;;;;;
D;220;2393441;38;20240916 01:07;V;;;;;;
B;220;2414948;39;20240916 01:07;;;2;PIMA CL;GREENFIELD PARK;2176;558.5;M;20240726;20240906;1152000;R2;R;RESIDENCE;;RAK;;0;AU397920;
C;220;2414948;39;20240916 01:07;1163/711854;
D;220;2414948;39;20240916 01:07;P;;;;;;
D;220;2414948;39;20240916 01:07;V;;;;;;
B;220;2396459;40;20240916 01:07;;;116;HEMPHILL AVE;MOUNT PRITCHARD;2170;720.8;M;20240809;20240906;892000;R2;R;RESIDENCE;;RAI;;0;AU398211;
