A;RTSALEDATA;254;20240916 01:07;VALNET;
B;254;3892375;1;20240916 01:07;;;;OATES AVE;WARREN;2824;11.7;H;20240820;20240905;350000;R5;V;VACANT LAND;;RRA;;0;AU392294;
C;254;3892375;1;20240916 01:07;7/1213482;
D;254;3892375;1;20240916 01:07;P;;;;;;
D;254;3892375;1;20240916 01:07;V;;;;;;
Z;6;1;1;2;
