A;RTSALEDATA;012;20240916 01:05;VALNET;
B;012;2975885;1;20240916 01:05;;;10;LLANRIAN DR;GOWRIE;2330;4105;M;20240809;20240912;1135000;C4;R;RESIDENCE;;ERR;;0;AU411331;
C;012;2975885;1;20240916 01:05;213/1050604;
D;012;2975885;1;20240916 01:05;P;;;;;;
D;012;2975885;1;20240916 01:05;P;;;;;;
D;012;2975885;1;20240916 01:05;V;;;;;;
D;012;2975885;1;20240916 01:05;V;;;;;;
B;012;3678999;2;20240916 01:05;;;38 A;FALKINER CRES;SINGLETON HEIGHTS;2330;892.4;M;20240620;20240912;143750;RU1;R;RESIDENCE;;RRE;;0;AU411242;
C;012;3678999;2;20240916 01:05;1401/1162575;
D;012;3678999;2;20240916 01:05;P;;;;;;
D;012;3678999;2;20240916 01:05;V;;;;;;
B;012;297337;3;20240916 01:05;;;55;CHURCH ST;GLENRIDDING;2330;1560;M;20230828;20240906;239000;RU1;3;FARM;;RGD;;0;AU394952;
C;012;297337;3;20240916 01:05;1, 2/779059;
D;012;297337;3;20240916 01:05;P;;;;;;
D;012;297337;3;20240916 01:05;V;;;;;;
B;012;296115;4;20240916 01:05;;;9 A;ALLEN CT;DARLINGTON;2330;586.7;M;20240806;20240910;450000;R1;R;RESIDENCE;;AAD;;0;AU404088;
C;012;296115;4;20240916 01:05;32/872138;
D;012;296115;4;20240916 01:05;P;;;;;;
D;012;296115;4;20240916 01:05;V;;;;;;
D;012;296115;4;20240916 01:05;V;;;;;;
B;012;296786;5;20240916 01:05;;;34;BOURKE ST;SINGLETON;2330;790.4;M;20240805;20240909;589000;R1;R;RESIDENCE;;AAL;;0;AU399540;
C;012;296786;5;20240916 01:05;9/38049;
D;012;296786;5;20240916 01:05;P;;;;;;
D;012;296786;5;20240916 01:05;P;;;;;;
D;012;296786;5;20240916 01:05;V;;;;;;
B;012;297127;6;20240916 01:05;;;16;CARRINGTON ST;GLENRIDDING;2330;2128;M;20230828;20240906;180000;RU1;3;FARM;;RGD;;0;AU394933;
C;012;297127;6;20240916 01:05;1/741440;
D;012;297127;6;20240916 01:05;P;;;;;;
D;012;297127;6;20240916 01:05;V;;;;;;
B;012;297131;7;20240916 01:05;;;36;CARRINGTON ST;GLENRIDDING;2330;681;M;20230828;20240906;189000;RU1;3;FARM;;RGD;;0;AU394934;
C;012;297131;7;20240916 01:05;1, 2/196334;
D;012;297131;7;20240916 01:05;P;;;;;;
D;012;297131;7;20240916 01:05;V;;;;;;
B;012;300744;8;20240916 01:05;;;33;WHITE AVE;SINGLETON HEIGHTS;2330;727.2;M;20240731;20240911;515000;R1;R;RESIDENCE;;AAG;;0;AU407019;
C;012;300744;8;20240916 01:05;18/229788;
D;012;300744;8;20240916 01:05;P;;;;;;
D;012;300744;8;20240916 01:05;V;;;;;;
D;012;300744;8;20240916 01:05;V;;;;;;
B;012;4454740;9;20240916 01:05;;;24;FRANCIS PL;SINGLETON HEIGHTS;2330;612.2;M;20240618;20240910;340000;R1;R;RESIDENCE;;AAA;;0;AU404603;
C;012;4454740;9;20240916 01:05;212/1280257;
D;012;4454740;9;20240916 01:05;P;;;;;;
D;012;4454740;9;20240916 01:05;V;;;;;;
B;012;4498569;10;20240916 01:05;;2;11;ELLSMERE AVE;MCDOUGALLS HILL;2330;82;M;20240726;20240830;225000;;3;COMMERCIAL;2;;;0;AU378046;
C;012;4498569;10;20240916 01:05;2/SP106726;
D;012;4498569;10;20240916 01:05;P;;;;;;
D;012;4498569;10;20240916 01:05;V;;;;;;
B;012;3954933;11;20240916 01:05;;;773;PUTTY VALLEY RD;PUTTY;2330;1009.4;H;20240524;20240614;2000000;RU2;V;VACANT LAND;;RRP;;0;AU154622;
C;012;3954933;11;20240916 01:05;46/729042 5/1153205 Crown Lease 1989/1 - SINGLETON Enclosure Permit 51;
C;012;3954933;11;20240916 01:05;241;
D;012;3954933;11;20240916 01:05;P;;;;;;
D;012;3954933;11;20240916 01:05;V;;;;;;
Z;52;11;12;27;
