A;RTSALEDATA;066;20240916 01:05;VALNET;
B;066;542414;1;20240916 01:05;;;28;FERRIER ST;LOCKHART;2656;1012;M;20240815;20240910;235000;RU5;R;RESIDENCE;;VLB;;0;AU404569;
C;066;542414;1;20240916 01:05;1/568351;
D;066;542414;1;20240916 01:05;P;;;;;;
D;066;542414;1;20240916 01:05;V;;;;;;
Z;6;1;1;2;
