A;RTSALEDATA;253;20240916 01:07;VALNET;
B;253;2679655;1;20240916 01:07;;;3;MATRIX ST;LIGHTNING RIDGE;2834;1062;M;20240820;20240906;130000;R1;R;RESIDENCE;;AAE;;0;AU397366;
C;253;2679655;1;20240916 01:07;17/4/758612;
D;253;2679655;1;20240916 01:07;P;;;;;;
D;253;2679655;1;20240916 01:07;V;;;;;;
B;253;2678115;2;20240916 01:07;;;20;EUROKA ST;WALGETT;2832;1942;M;20240730;20240910;400000;R1;R;RESIDENCE;;AAA;;0;AU402940;
C;253;2678115;2;20240916 01:07;24/253488;
D;253;2678115;2;20240916 01:07;P;;;;;;
D;253;2678115;2;20240916 01:07;V;;;;;;
B;253;2678210;3;20240916 01:07;;;82;FOX ST;WALGETT;2832;542.7;M;20240731;20240911;371800;E1;3;COMMERCIAL;;ELW;;0;AU406301;
C;253;2678210;3;20240916 01:07;38/614038;
D;253;2678210;3;20240916 01:07;P;;;;;;
D;253;2678210;3;20240916 01:07;V;;;;;;
B;253;2678538;4;20240916 01:07;;;8;VAUGHAN PL;WALGETT;2832;1033;M;20240729;20240909;510000;R1;R;RESIDENCE;;AAA;;0;AU401116;
C;253;2678538;4;20240916 01:07;10/263545;
D;253;2678538;4;20240916 01:07;P;;;;;;
D;253;2678538;4;20240916 01:07;V;;;;;;
D;253;2678538;4;20240916 01:07;V;;;;;;
Z;19;4;4;9;
