A;RTSALEDATA;157;20240916 01:06;VALNET;
B;157;2941723;1;20240916 01:06;;;18;LINDSAY NOONAN DR;SOUTH WEST ROCKS;2431;368.9;M;20240905;20240912;240000;R1;R;RESIDENCE;;ARC;;0;AU410720;
C;157;2941723;1;20240916 01:06;71/1045656;
D;157;2941723;1;20240916 01:06;P;;;;;;
D;157;2941723;1;20240916 01:06;P;;;;;;
D;157;2941723;1;20240916 01:06;V;;;;;;
B;157;4226535;2;20240916 01:06;;;1;WATTS ST;WEST KEMPSEY;2440;539.2;M;20240726;20240909;575000;R1;R;RESIDENCE;;AWK;;0;AU399946;
C;157;4226535;2;20240916 01:06;10/1254334;
D;157;4226535;2;20240916 01:06;P;;;;;;
D;157;4226535;2;20240916 01:06;P;;;;;;
D;157;4226535;2;20240916 01:06;V;;;;;;
D;157;4226535;2;20240916 01:06;V;;;;;;
B;157;1731950;3;20240916 01:06;;1;48;STURT ST;SOUTH WEST ROCKS;2431;;;20240809;20240906;430000;;R;RESIDENCE;1;;;0;AU398766;
C;157;1731950;3;20240916 01:06;1/SP15412;
D;157;1731950;3;20240916 01:06;P;;;;;;
D;157;1731950;3;20240916 01:06;V;;;;;;
B;157;1727357;4;20240916 01:06;;;7;MARSH ST;WEST KEMPSEY;2440;609.7;M;20240809;20240906;380000;R1;3;OFFICE;;AWK;;0;AU395833;
C;157;1727357;4;20240916 01:06;20/621328;
D;157;1727357;4;20240916 01:06;P;;;;;;
D;157;1727357;4;20240916 01:06;V;;;;;;
D;157;1727357;4;20240916 01:06;V;;;;;;
B;157;1735816;5;20240916 01:06;;;23;DULCONGHI ST;CRESCENT HEAD;2440;581.7;M;20240620;20240909;12000;R1;R;RESIDENCE;;ACH;;0;AU402457;
C;157;1735816;5;20240916 01:06;2/11/758302;
D;157;1735816;5;20240916 01:06;P;;;;;;
D;157;1735816;5;20240916 01:06;V;;;;;;
D;157;1735816;5;20240916 01:06;V;;;;;;
B;157;3012582;6;20240916 01:06;;;64;PIPERS CREEK RD;DONDINGALONG;2440;14.67;H;20240802;20240906;735000;RU2;R;RESIDENCE;;RBD;;0;AU396162;
C;157;3012582;6;20240916 01:06;11/576944;
D;157;3012582;6;20240916 01:06;P;;;;;;
D;157;3012582;6;20240916 01:06;P;;;;;;
D;157;3012582;6;20240916 01:06;V;;;;;;
D;157;3012582;6;20240916 01:06;V;;;;;;
B;157;3091247;7;20240916 01:06;;;3 A;DENNIS CRES;SOUTH WEST ROCKS;2431;354.3;M;20240730;20240910;560000;R3;R;RESIDENCE;;MSW;;0;AU404454;
C;157;3091247;7;20240916 01:06;752/1066503;
D;157;3091247;7;20240916 01:06;P;;;;;;
D;157;3091247;7;20240916 01:06;V;;;;;;
D;157;3091247;7;20240916 01:06;V;;;;;;
B;157;2846043;8;20240916 01:06;;;1;NORTH ST;GLADSTONE;2440;14.799;H;20240705;20240802;475000;RU1;3;FARM;;RLH;;50;AU302197;
C;157;2846043;8;20240916 01:06;223, 224, 263/754423 1, 2/15/758444 1, 2/1039916 Licence 331017;
D;157;2846043;8;20240916 01:06;P;;;;;;
D;157;2846043;8;20240916 01:06;V;;;;;;
D;157;2846043;8;20240916 01:06;V;;;;;;
Z;43;8;8;25;
