A;RTSALEDATA;511;20240916 01:08;VALNET;
B;511;4152493;1;20240916 01:08;;;141;MOOBI RD;SCONE;2337;2503;M;20240826;20240912;270000;R5;R;RESIDENCE;;RSE;;0;AU412054;
C;511;4152493;1;20240916 01:08;11/1246026;
D;511;4152493;1;20240916 01:08;P;;;;;;
D;511;4152493;1;20240916 01:08;P;;;;;;
D;511;4152493;1;20240916 01:08;V;;;;;;
D;511;4152493;1;20240916 01:08;V;;;;;;
B;511;2652557;2;20240916 01:08;;;7;ADELAIDE ST;MURRURUNDI;2338;455.2;M;20240802;20240906;380000;R1;R;RESIDENCE;;AMR;;0;AU395340;
C;511;2652557;2;20240916 01:08;1/782981;
D;511;2652557;2;20240916 01:08;P;;;;;;
D;511;2652557;2;20240916 01:08;V;;;;;;
B;511;3678274;3;20240916 01:08;;;1951;PEMBROKE RD;CASSILIS;2329;17.95;H;20240821;20240906;310000;RU1;3;FARM;;RXX;;0;AU395786;
C;511;3678274;3;20240916 01:08;205/1171668;
D;511;3678274;3;20240916 01:08;P;;;;;;
D;511;3678274;3;20240916 01:08;V;;;;;;
D;511;3678274;3;20240916 01:08;V;;;;;;
B;511;293839;4;20240916 01:08;;;49;GUERNSEY ST;SCONE;2337;595.4;M;20240821;20240911;520000;R1;R;RESIDENCE;;AAW;;0;AU406235;
C;511;293839;4;20240916 01:08;3/718921;
D;511;293839;4;20240916 01:08;P;;;;;;
D;511;293839;4;20240916 01:08;P;;;;;;
D;511;293839;4;20240916 01:08;V;;;;;;
B;511;294498;5;20240916 01:08;;;5 A;NYARRA ST;SCONE;2337;771.1;M;20240814;20240911;570000;R1;R;RESIDENCE;;AAS;;0;AU407016;
C;511;294498;5;20240916 01:08;2/865580;
D;511;294498;5;20240916 01:08;P;;;;;;
D;511;294498;5;20240916 01:08;V;;;;;;
B;511;4390835;6;20240916 01:08;;;7;AIRFIELD RD;SCONE;2337;3254;M;20240805;20240909;110000;SP1;V;VACANT LAND;;SSU;;0;AU399412;
C;511;4390835;6;20240916 01:08;7/1050635;
D;511;4390835;6;20240916 01:08;P;;;;;;
D;511;4390835;6;20240916 01:08;V;;;;;;
Z;30;6;6;16;
