A;RTSALEDATA;708;20240902 01:09;VALNET;
B;708;2021170;1;20240902 01:09;;403;4;BRIDGE ST;SYDNEY;2000;26;M;20240715;20240826;510000;;R;RESIDENCE;20;;;0;AU360710;
C;708;2021170;1;20240902 01:09;20/SP22784;
D;708;2021170;1;20240902 01:09;P;;;;;;
D;708;2021170;1;20240902 01:09;P;;;;;;
D;708;2021170;1;20240902 01:09;V;;;;;;
B;708;2021000;2;20240902 01:09;BRIDGEPORT;1113;38;BRIDGE ST;SYDNEY;2000;;;20240716;20240827;750000;;R;RESIDENCE;78;;;0;AU364672;
C;708;2021000;2;20240902 01:09;78/SP57860;
D;708;2021000;2;20240902 01:09;P;;;;;;
D;708;2021000;2;20240902 01:09;P;;;;;;
D;708;2021000;2;20240902 01:09;V;;;;;;
B;708;2047943;3;20240902 01:09;BRADBURY HOUSE;5;55;YORK ST;SYDNEY;2000;;;20240411;20240828;2050000;;3;COMMERCIAL;5;;;0;AU370985;
C;708;2047943;3;20240902 01:09;5/SP14454;
D;708;2047943;3;20240902 01:09;P;;;;;;
D;708;2047943;3;20240902 01:09;V;;;;;;
B;708;2026863;4;20240902 01:09;;2604;96;GLOUCESTER ST;THE ROCKS;2000;;;20240726;20240823;3200000;;R;RESIDENCE;8;;;0;AU357400;
C;708;2026863;4;20240902 01:09;8/SP40417;
D;708;2026863;4;20240902 01:09;P;;;;;;
D;708;2026863;4;20240902 01:09;V;;;;;;
B;708;2032027;5;20240902 01:09;CITY NORTH;201;219;KENT ST;SYDNEY;2000;;;20240725;20240829;205000;;R;RESIDENCE;12;;;0;AU371797;
C;708;2032027;5;20240902 01:09;12/SP56307;
D;708;2032027;5;20240902 01:09;P;;;;;;
D;708;2032027;5;20240902 01:09;V;;;;;;
B;708;2045345;6;20240902 01:09;WINDSOR PLAZA;139;336;SUSSEX ST;SYDNEY;2000;;;20240712;20240823;760000;;R;RESIDENCE;139;;;0;AU355748;
C;708;2045345;6;20240902 01:09;139/SP31284;
D;708;2045345;6;20240902 01:09;P;;;;;;
D;708;2045345;6;20240902 01:09;V;;;;;;
D;708;2045345;6;20240902 01:09;V;;;;;;
B;708;2027112;7;20240902 01:09;;4;96;GLOUCESTER ST;THE ROCKS;2000;;;20240726;20240823;3200000;;R;RESIDENCE;4;;;0;AU357400;
C;708;2027112;7;20240902 01:09;4/SP39995;
D;708;2027112;7;20240902 01:09;P;;;;;;
D;708;2027112;7;20240902 01:09;V;;;;;;
B;708;2035195;8;20240902 01:09;;33;7;MACQUARIE ST;SYDNEY;2000;174;M;20240515;20240829;3600000;;R;RESIDENCE;14;;;0;AU374784;
C;708;2035195;8;20240902 01:09;14/SP61045;
D;708;2035195;8;20240902 01:09;P;;;;;;
D;708;2035195;8;20240902 01:09;V;;;;;;
D;708;2035195;8;20240902 01:09;V;;;;;;
B;708;2038111;9;20240902 01:09;;95;1;PELICAN ST;SURRY HILLS;2010;;;20240720;20240827;1850000;;R;RESIDENCE;95;;;0;AU365455;
C;708;2038111;9;20240902 01:09;95/SP55540;
D;708;2038111;9;20240902 01:09;P;;;;;;
D;708;2038111;9;20240902 01:09;P;;;;;;
D;708;2038111;9;20240902 01:09;V;;;;;;
D;708;2038111;9;20240902 01:09;V;;;;;;
B;708;2041242;10;20240902 01:09;;901;233;PYRMONT ST;PYRMONT;2009;;;20240626;20240823;930000;;R;RESIDENCE;6;;;0;AU358803;
C;708;2041242;10;20240902 01:09;6/SP48666;
D;708;2041242;10;20240902 01:09;P;;;;;;
D;708;2041242;10;20240902 01:09;P;;;;;;
D;708;2041242;10;20240902 01:09;V;;;;;;
B;708;2043855;11;20240902 01:09;;203;45;SHELLEY ST;SYDNEY;2000;;;20240712;20240823;875000;;R;RESIDENCE;3;;;0;AU356967;
C;708;2043855;11;20240902 01:09;3/SP63312;
D;708;2043855;11;20240902 01:09;P;;;;;;
D;708;2043855;11;20240902 01:09;P;;;;;;
D;708;2043855;11;20240902 01:09;V;;;;;;
B;708;2038569;12;20240902 01:09;;1606;343;PITT ST;SYDNEY;2000;;;20240814;20240823;760000;;R;RESIDENCE;352;;;0;AU357964;
C;708;2038569;12;20240902 01:09;352/SP55792;
D;708;2038569;12;20240902 01:09;P;;;;;;
D;708;2038569;12;20240902 01:09;V;;;;;;
B;708;2028923;13;20240902 01:09;THE BELVEDERE;1104;156;GOULBURN ST;SURRY HILLS;2010;;;20240727;20240826;1160000;;R;RESIDENCE;54;;;0;AU360736;
C;708;2028923;13;20240902 01:09;54/SP19688;
D;708;2028923;13;20240902 01:09;P;;;;;;
D;708;2028923;13;20240902 01:09;V;;;;;;
B;708;2883171;14;20240902 01:09;;8;18;NEWTON ST;ALEXANDRIA;2015;;;20240712;20240823;1350000;;R;RESIDENCE;8;;;0;AU358506;
C;708;2883171;14;20240902 01:09;8/SP66601;
D;708;2883171;14;20240902 01:09;P;;;;;;
D;708;2883171;14;20240902 01:09;P;;;;;;
