A;RTSALEDATA;537;20240930 01:08;VALNET;
B;537;2631242;1;20240930 01:08;;;49;LITTLE TIMOR ST;COONABARABRAN;2357;980.1;M;20240809;20240920;292000;R1;R;RESIDENCE;;ACN;;0;AU433511;
C;537;2631242;1;20240930 01:08;2/337144;
D;537;2631242;1;20240930 01:08;P;;;;;;
D;537;2631242;1;20240930 01:08;V;;;;;;
B;537;4572953;2;20240930 01:08;;;;GLENDOWDA RD;NOMBI;2379;42.121;H;20240809;20240920;500000;;3;FARM;;;;0;AU432522;
C;537;4572953;2;20240930 01:08;621/787311 5/1205862;
D;537;4572953;2;20240930 01:08;P;;;;;;
D;537;4572953;2;20240930 01:08;P;;;;;;
D;537;4572953;2;20240930 01:08;V;;;;;;
D;537;4572953;2;20240930 01:08;V;;;;;;
B;537;2631330;3;20240930 01:08;;;18;WHITE ST;COONABARABRAN;2357;1011;M;20240812;20240923;255000;R1;R;RESIDENCE;;MCN;;0;AU436711;
C;537;2631330;3;20240930 01:08;31/737397;
D;537;2631330;3;20240930 01:08;P;;;;;;
D;537;2631330;3;20240930 01:08;V;;;;;;
Z;16;3;3;8;
