A;RTSALEDATA;267;20240930 01:07;VALNET;
B;267;1959537;1;20240930 01:07;;;36;MORTON AVE;LEWISHAM;2049;385.7;M;20240710;20240920;2455000;R2;R;RESIDENCE;;EGP;;0;AU433218;
C;267;1959537;1;20240930 01:07;3/449352;
D;267;1959537;1;20240930 01:07;P;;;;;;
D;267;1959537;1;20240930 01:07;P;;;;;;
D;267;1959537;1;20240930 01:07;V;;;;;;
B;267;1962347;2;20240930 01:07;;;72;PERCIVAL RD;STANMORE;2048;183.4;M;20240810;20240923;2100000;R2;R;RESIDENCE;;ETL;;0;AU440332;
C;267;1962347;2;20240930 01:07;B/403831;
D;267;1962347;2;20240930 01:07;P;;;;;;
D;267;1962347;2;20240930 01:07;P;;;;;;
D;267;1962347;2;20240930 01:07;V;;;;;;
B;267;2782125;3;20240930 01:07;;104;31;MARGARET ST;ROZELLE;2039;;;20240823;20240926;1800000;;R;RESIDENCE;39;;;0;AU450908;
C;267;2782125;3;20240930 01:07;39/SP68208;
D;267;2782125;3;20240930 01:07;P;;;;;;
D;267;2782125;3;20240930 01:07;V;;;;;;
B;267;1967682;4;20240930 01:07;WARATAH MILLS;35;10;TERRY RD;DULWICH HILL;2203;;;20240816;20240926;1300000;;R;RESIDENCE;35;;;0;AU449146;
C;267;1967682;4;20240930 01:07;35/SP69298;
D;267;1967682;4;20240930 01:07;P;;;;;;
D;267;1967682;4;20240930 01:07;V;;;;;;
D;267;1967682;4;20240930 01:07;V;;;;;;
B;267;3487570;5;20240930 01:07;;;119;AUSTRALIA ST;CAMPERDOWN;2050;125.9;M;20240812;20240923;1835000;R2;R;RESIDENCE;;EPL;;0;AU438876;
C;267;3487570;5;20240930 01:07;4/1144843;
D;267;3487570;5;20240930 01:07;P;;;;;;
D;267;3487570;5;20240930 01:07;P;;;;;;
D;267;3487570;5;20240930 01:07;V;;;;;;
B;267;3512427;6;20240930 01:07;;31;553;NEW CANTERBURY RD;DULWICH HILL;2203;;;20240817;20240923;770000;;R;RESIDENCE;31;;;0;AU439286;
C;267;3512427;6;20240930 01:07;31/SP83603;
D;267;3512427;6;20240930 01:07;P;;;;;;
D;267;3512427;6;20240930 01:07;P;;;;;;
D;267;3512427;6;20240930 01:07;V;;;;;;
D;267;3512427;6;20240930 01:07;V;;;;;;
B;267;1293028;7;20240930 01:07;;1;33;BARTON AVE;HABERFIELD;2045;;;20240809;20240920;1800000;;R;RESIDENCE;1;;;0;AU432963;
C;267;1293028;7;20240930 01:07;1/SP43858;
