A;RTSALEDATA;219;20240930 01:06;VALNET;
B;219;2896971;1;20240930 01:06;;4;4;TOXANA ST;RICHMOND;2753;;;20240809;20240924;600000;;R;RESIDENCE;4;;;0;AU442919;
C;219;2896971;1;20240930 01:06;4/SP67425;
D;219;2896971;1;20240930 01:06;P;;;;;;
D;219;2896971;1;20240930 01:06;V;;;;;;
B;219;2932967;2;20240930 01:06;;2;5;WOODS RD;SOUTH WINDSOR;2756;;;20240812;20240920;875000;;R;RESIDENCE;2;;;0;AU432627;
C;219;2932967;2;20240930 01:06;2/SP68243;
D;219;2932967;2;20240930 01:06;P;;;;;;
D;219;2932967;2;20240930 01:06;P;;;;;;
D;219;2932967;2;20240930 01:06;V;;;;;;
B;219;2972091;3;20240930 01:06;;;152 A;CHURCH ST;SOUTH WINDSOR;2756;525.7;M;20240729;20240923;760000;R2;R;RESIDENCE;;AUA;;0;AU438740;
C;219;2972091;3;20240930 01:06;12/1049965;
D;219;2972091;3;20240930 01:06;P;;;;;;
D;219;2972091;3;20240930 01:06;P;;;;;;
D;219;2972091;3;20240930 01:06;V;;;;;;
B;219;3084775;4;20240930 01:06;;;9;FOREST PL;SOUTH WINDSOR;2756;485.3;M;20240809;20240920;934000;R2;R;RESIDENCE;;AUA;;0;AU435665;
C;219;3084775;4;20240930 01:06;7/1065214;
D;219;3084775;4;20240930 01:06;P;;;;;;
D;219;3084775;4;20240930 01:06;V;;;;;;
D;219;3084775;4;20240930 01:06;V;;;;;;
B;219;4543228;5;20240930 01:06;;;44;HARKNESS RD;OAKVILLE;2765;467.9;M;20240226;20240920;1529000;R2;R;RESIDENCE;;OVV;;0;AU432363;
C;219;4543228;5;20240930 01:06;103/1278916;
D;219;4543228;5;20240930 01:06;P;;;;;;
D;219;4543228;5;20240930 01:06;P;;;;;;
D;219;4543228;5;20240930 01:06;V;;;;;;
B;219;4543231;6;20240930 01:06;;;38;HARKNESS RD;OAKVILLE;2765;468.5;M;20240513;20240920;1569000;R2;R;RESIDENCE;;OVV;;0;AU435797;
C;219;4543231;6;20240930 01:06;106/1278916;
D;219;4543231;6;20240930 01:06;P;;;;;;
D;219;4543231;6;20240930 01:06;P;;;;;;
D;219;4543231;6;20240930 01:06;V;;;;;;
B;219;4543234;7;20240930 01:06;;;3;CLEMENTS RISE;OAKVILLE;2765;328.8;M;20240223;20240926;1289000;R2;R;RESIDENCE;;OVV;;0;AU450187;
C;219;4543234;7;20240930 01:06;109/1278916;
D;219;4543234;7;20240930 01:06;P;;;;;;
D;219;4543234;7;20240930 01:06;V;;;;;;
B;219;3228801;8;20240930 01:06;;7;53;ARGYLE ST;SOUTH WINDSOR;2756;;;20240703;20240920;1300000;;3;FACTORY;7;;;0;AU434871;
C;219;3228801;8;20240930 01:06;7/SP76332;
D;219;3228801;8;20240930 01:06;P;;;;;;
D;219;3228801;8;20240930 01:06;V;;;;;;
B;219;3630178;9;20240930 01:06;;;2;ORCHARD WAY;PITT TOWN;2756;2107;M;20240816;20240925;2625000;R5;R;RESIDENCE;;ANA;;0;AU445857;
C;219;3630178;9;20240930 01:06;1028/1156614;
D;219;3630178;9;20240930 01:06;P;;;;;;
D;219;3630178;9;20240930 01:06;P;;;;;;
D;219;3630178;9;20240930 01:06;V;;;;;;
D;219;3630178;9;20240930 01:06;V;;;;;;
B;219;2350284;10;20240930 01:06;;1;16;BRABYN ST;WINDSOR;2756;;;20240726;20240920;825000;;R;RESIDENCE;1;;;0;AU433229;
C;219;2350284;10;20240930 01:06;1/SP60665;
D;219;2350284;10;20240930 01:06;P;;;;;;
D;219;2350284;10;20240930 01:06;V;;;;;;
B;219;2350399;11;20240930 01:06;;;13;BRANDERS LANE;NORTH RICHMOND;2754;733.5;M;20240906;20240923;940000;RU1;R;RESIDENCE;;RGP;;0;AU437352;
C;219;2350399;11;20240930 01:06;7/211310;
D;219;2350399;11;20240930 01:06;P;;;;;;
D;219;2350399;11;20240930 01:06;V;;;;;;
B;219;2358251;12;20240930 01:06;;;6;IAN ST;GLOSSODIA;2756;695.6;M;20240814;20240925;932000;R2;R;RESIDENCE;;ABB;;0;AU444103;
C;219;2358251;12;20240930 01:06;287/217501;
D;219;2358251;12;20240930 01:06;P;;;;;;
D;219;2358251;12;20240930 01:06;P;;;;;;
D;219;2358251;12;20240930 01:06;V;;;;;;
D;219;2358251;12;20240930 01:06;V;;;;;;
B;219;2361064;13;20240930 01:06;;;38;MANNS RD;WILBERFORCE;2756;5900;M;20240314;20240923;2100000;RU5;R;RESIDENCE;;PXX;;0;AU437612;
C;219;2361064;13;20240930 01:06;6/39429;
D;219;2361064;13;20240930 01:06;P;;;;;;
D;219;2361064;13;20240930 01:06;P;;;;;;
D;219;2361064;13;20240930 01:06;V;;;;;;
B;219;2355985;14;20240930 01:06;;;9;GOLDEN GR;BLIGH PARK;2756;670.9;M;20240815;20240924;980000;R2;R;RESIDENCE;;AYA;;0;AU441407;
C;219;2355985;14;20240930 01:06;143/717552;
D;219;2355985;14;20240930 01:06;P;;;;;;
D;219;2355985;14;20240930 01:06;P;;;;;;
D;219;2355985;14;20240930 01:06;V;;;;;;
D;219;2355985;14;20240930 01:06;V;;;;;;
B;219;2358721;15;20240930 01:06;;;65;JOHN TEBBUTT PL;RICHMOND;2753;;;20240704;20240925;675000;;R;RESIDENCE;2;;;0;AU445461;
C;219;2358721;15;20240930 01:06;2/SP45605;
D;219;2358721;15;20240930 01:06;P;;;;;;
D;219;2358721;15;20240930 01:06;V;;;;;;
B;219;2366589;16;20240930 01:06;;;557;SETTLERS RD;LOWER MACDONALD;2775;853.6;M;20240812;20240923;800000;RU5;R;RESIDENCE;;PMM;;0;AU438346;
C;219;2366589;16;20240930 01:06;33/39352;
D;219;2366589;16;20240930 01:06;P;;;;;;
D;219;2366589;16;20240930 01:06;P;;;;;;
D;219;2366589;16;20240930 01:06;V;;;;;;
D;219;2366589;16;20240930 01:06;V;;;;;;
D;219;2366589;16;20240930 01:06;V;;;;;;
D;219;2366589;16;20240930 01:06;V;;;;;;
B;219;2353425;17;20240930 01:06;;;84;DIGHT ST;RICHMOND;2753;582.5;M;20240719;20240925;867825;R2;R;RESIDENCE;;AQQ;;0;AU445463;
C;219;2353425;17;20240930 01:06;3/253575;
D;219;2353425;17;20240930 01:06;P;;;;;;
D;219;2353425;17;20240930 01:06;P;;;;;;
D;219;2353425;17;20240930 01:06;V;;;;;;
B;219;2358966;18;20240930 01:06;;;54;KEDA CCT;NORTH RICHMOND;2754;618.8;M;20240703;20240925;850000;R2;R;RESIDENCE;;AKK;;0;AU445154;
C;219;2358966;18;20240930 01:06;532/841231;
D;219;2358966;18;20240930 01:06;P;;;;;;
D;219;2358966;18;20240930 01:06;P;;;;;;
D;219;2358966;18;20240930 01:06;V;;;;;;
D;219;2358966;18;20240930 01:06;V;;;;;;
B;219;2359144;19;20240930 01:06;;;9;DAVID ST;WILBERFORCE;2756;1.433;H;20240815;20240926;1220000;RU2;R;RESIDENCE;;RWE;;0;AU449565;
C;219;2359144;19;20240930 01:06;1/706517;
D;219;2359144;19;20240930 01:06;P;;;;;;
D;219;2359144;19;20240930 01:06;V;;;;;;
D;219;2359144;19;20240930 01:06;V;;;;;;
B;219;2351283;20;20240930 01:06;;8;18;CATHERINE ST;WINDSOR;2756;;;20240817;20240920;540000;;R;RESIDENCE;8;;;0;AU434399;
C;219;2351283;20;20240930 01:06;8/SP11866;
D;219;2351283;20;20240930 01:06;P;;;;;;
D;219;2351283;20;20240930 01:06;P;;;;;;
D;219;2351283;20;20240930 01:06;V;;;;;;
B;219;2369952;21;20240930 01:06;;;67;WATTLE CRES;GLOSSODIA;2756;1.011;H;20240521;20240923;1720000;R2;R;RESIDENCE;;ABB;;0;AU437159;
C;219;2369952;21;20240930 01:06;339/214750;
D;219;2369952;21;20240930 01:06;P;;;;;;
D;219;2369952;21;20240930 01:06;P;;;;;;
D;219;2369952;21;20240930 01:06;V;;;;;;
D;219;2369952;21;20240930 01:06;V;;;;;;
B;219;2367468;22;20240930 01:06;;;231;SPINKS RD;GLOSSODIA;2756;556.4;M;20240809;20240920;835000;R2;R;RESIDENCE;;ABB;;0;AU433639;
C;219;2367468;22;20240930 01:06;511/214753;
D;219;2367468;22;20240930 01:06;P;;;;;;
D;219;2367468;22;20240930 01:06;V;;;;;;
B;219;2367490;23;20240930 01:06;;;187;SPINKS RD;GLOSSODIA;2756;556.4;M;20240814;20240925;775000;R2;R;RESIDENCE;;ABB;;0;AU445458;
C;219;2367490;23;20240930 01:06;9/214758;
D;219;2367490;23;20240930 01:06;P;;;;;;
D;219;2367490;23;20240930 01:06;P;;;;;;
D;219;2367490;23;20240930 01:06;V;;;;;;
B;219;2367641;24;20240930 01:06;;;15;STANLEY AVE;KURRAJONG HEIGHTS;2758;1910;M;20240707;20240923;950000;C4;R;RESIDENCE;;EPY;;0;AU438802;
C;219;2367641;24;20240930 01:06;20/203876;
D;219;2367641;24;20240930 01:06;P;;;;;;
D;219;2367641;24;20240930 01:06;V;;;;;;
D;219;2367641;24;20240930 01:06;V;;;;;;
B;219;2362443;25;20240930 01:06;;;51;MORAY ST;RICHMOND;2753;588.1;M;20240813;20240924;882000;R3;R;RESIDENCE;;AQA;;0;AU441187;
C;219;2362443;25;20240930 01:06;16/36580;
D;219;2362443;25;20240930 01:06;P;;;;;;
D;219;2362443;25;20240930 01:06;V;;;;;;
D;219;2362443;25;20240930 01:06;V;;;;;;
B;219;2349398;26;20240930 01:06;;2;107;BELLS LINE OF ROAD;NORTH RICHMOND;2754;;;20240913;20240926;520000;;R;RESIDENCE;2;;;0;AU450749;
C;219;2349398;26;20240930 01:06;2/SP54253;
D;219;2349398;26;20240930 01:06;P;;;;;;
D;219;2349398;26;20240930 01:06;P;;;;;;
D;219;2349398;26;20240930 01:06;V;;;;;;
B;219;4492873;27;20240930 01:06;;;5;ALMA RD;OAKVILLE;2765;387.1;M;20240829;20240926;1310000;R2;R;RESIDENCE;;OVV;;0;AU449172;
C;219;4492873;27;20240930 01:06;12/1274356;
D;219;4492873;27;20240930 01:06;P;;;;;;
D;219;4492873;27;20240930 01:06;P;;;;;;
D;219;4492873;27;20240930 01:06;V;;;;;;
Z;138;27;27;82;
