A;RTSALEDATA;272;20240930 01:07;VALNET;
B;272;460731;1;20240930 01:07;;3;15;IRONBARK CCT;JERRABOMBERRA;2619;;;20240823;20240923;795000;;R;RESIDENCE;3;;;0;AU436781;
C;272;460731;1;20240930 01:07;3/SP66806;
D;272;460731;1;20240930 01:07;P;;;;;;
D;272;460731;1;20240930 01:07;P;;;;;;
D;272;460731;1;20240930 01:07;V;;;;;;
B;272;3434316;2;20240930 01:07;;1;19;BROUGHTON PL;QUEANBEYAN;2620;;;20240904;20240926;695000;;R;RESIDENCE;1;;;0;AU450449;
C;272;3434316;2;20240930 01:07;1/SP81826;
D;272;3434316;2;20240930 01:07;P;;;;;;
D;272;3434316;2;20240930 01:07;P;;;;;;
D;272;3434316;2;20240930 01:07;V;;;;;;
D;272;3434316;2;20240930 01:07;V;;;;;;
B;272;455131;3;20240930 01:07;;;12;BORONIA CRES;KARABAR;2620;600.7;M;20240812;20240923;650000;R2;R;RESIDENCE;;AFB;;0;AU438080;
C;272;455131;3;20240930 01:07;76/238556;
D;272;455131;3;20240930 01:07;P;;;;;;
D;272;455131;3;20240930 01:07;V;;;;;;
D;272;455131;3;20240930 01:07;V;;;;;;
D;272;455131;3;20240930 01:07;V;;;;;;
D;272;455131;3;20240930 01:07;V;;;;;;
D;272;455131;3;20240930 01:07;V;;;;;;
B;272;461459;4;20240930 01:07;;;26 A;KINSELA ST;KARABAR;2620;453;M;20240821;20240920;650000;R2;R;RESIDENCE;;HTN;;0;AU434852;
C;272;461459;4;20240930 01:07;1/829683;
D;272;461459;4;20240930 01:07;P;;;;;;
D;272;461459;4;20240930 01:07;P;;;;;;
D;272;461459;4;20240930 01:07;V;;;;;;
B;272;467049;5;20240930 01:07;;;21;WANGARA CRES;QUEANBEYAN WEST;2620;748.7;M;20240823;20240923;885000;R2;R;RESIDENCE;;HTN;;0;AU439601;
C;272;467049;5;20240930 01:07;50/828102;
D;272;467049;5;20240930 01:07;P;;;;;;
D;272;467049;5;20240930 01:07;P;;;;;;
D;272;467049;5;20240930 01:07;V;;;;;;
D;272;467049;5;20240930 01:07;V;;;;;;
B;272;467255;6;20240930 01:07;;;2;WENTWORTH CT;JERRABOMBERRA;2619;825.4;M;20240819;20240926;1076000;R2;R;RESIDENCE;;DJJ;;0;AU449336;
C;272;467255;6;20240930 01:07;832/836730;
D;272;467255;6;20240930 01:07;P;;;;;;
D;272;467255;6;20240930 01:07;V;;;;;;
D;272;467255;6;20240930 01:07;V;;;;;;
B;272;467316;7;20240930 01:07;;;36;WHITE AVE;QUEANBEYAN;2620;592.6;M;20240822;20240923;1025000;R2;R;RESIDENCE;;AEA;;0;AU438542;
C;272;467316;7;20240930 01:07;39/14068;
D;272;467316;7;20240930 01:07;P;;;;;;
D;272;467316;7;20240930 01:07;P;;;;;;
D;272;467316;7;20240930 01:07;V;;;;;;
B;272;457270;8;20240930 01:07;;19;11;CREST RD;CRESTWOOD;2620;;;20240821;20240923;310000;;R;RESIDENCE;19;;;0;AU439878;
C;272;457270;8;20240930 01:07;19/SP31981;
D;272;457270;8;20240930 01:07;P;;;;;;
D;272;457270;8;20240930 01:07;V;;;;;;
B;272;457571;9;20240930 01:07;;;16;DALY ST;QUEANBEYAN WEST;2620;1037;M;20240826;20240925;1325000;E4;3;COMMERCIAL;;MDB;;0;AU447081;
C;272;457571;9;20240930 01:07;493/8456;
D;272;457571;9;20240930 01:07;P;;;;;;
D;272;457571;9;20240930 01:07;P;;;;;;
D;272;457571;9;20240930 01:07;V;;;;;;
B;272;457742;10;20240930 01:07;;49;86;DERRIMA RD;CRESTWOOD;2620;;;20240823;20240920;335000;;R;RESIDENCE;49;;;0;AU434999;
C;272;457742;10;20240930 01:07;49/SP11012;
D;272;457742;10;20240930 01:07;P;;;;;;
D;272;457742;10;20240930 01:07;P;;;;;;
D;272;457742;10;20240930 01:07;V;;;;;;
B;272;466353;11;20240930 01:07;;21;39;THURRALILLY ST;QUEANBEYAN EAST;2620;;;20240909;20240920;345000;;R;RESIDENCE;21;;;0;AU433936;
C;272;466353;11;20240930 01:07;21/SP18087;
D;272;466353;11;20240930 01:07;P;;;;;;
D;272;466353;11;20240930 01:07;V;;;;;;
B;272;466619;12;20240930 01:07;;;14;TULLY PL;JERRABOMBERRA;2619;1073;M;20240820;20240926;1430000;R2;R;RESIDENCE;;DNK;;0;AU450451;
C;272;466619;12;20240930 01:07;250/832788;
D;272;466619;12;20240930 01:07;P;;;;;;
