A;RTSALEDATA;275;20240930 01:07;VALNET;
B;275;1226613;1;20240930 01:08;;;5;DUKE PL;DUBBO;2830;1140;M;20240813;20240924;550000;R2;R;RESIDENCE;;LDF;;0;AU440827;
C;275;1226613;1;20240930 01:08;118/260557;
D;275;1226613;1;20240930 01:08;P;;;;;;
D;275;1226613;1;20240930 01:08;P;;;;;;
D;275;1226613;1;20240930 01:08;V;;;;;;
D;275;1226613;1;20240930 01:08;V;;;;;;
B;275;1230105;2;20240930 01:08;;;320;MACQUARIE ST;DUBBO;2830;1543;M;20240702;20240924;960000;R2;R;RESIDENCE;;LDS;;0;AU440811;
C;275;1230105;2;20240930 01:08;1/964211;
D;275;1230105;2;20240930 01:08;P;;;;;;
D;275;1230105;2;20240930 01:08;P;;;;;;
D;275;1230105;2;20240930 01:08;V;;;;;;
D;275;1230105;2;20240930 01:08;V;;;;;;
B;275;1235555;3;20240930 01:08;;;1;WHYLANDRA ST;DUBBO;2830;2644;M;20240726;20240812;370500;E3;3;COMMERCIAL;;DHP;;30;AU321945;
C;275;1235555;3;20240930 01:08;1/584880;
D;275;1235555;3;20240930 01:08;P;;;;;;
D;275;1235555;3;20240930 01:08;P;;;;;;
D;275;1235555;3;20240930 01:08;V;;;;;;
D;275;1235555;3;20240930 01:08;V;;;;;;
D;275;1235555;3;20240930 01:08;V;;;;;;
D;275;1235555;3;20240930 01:08;V;;;;;;
D;275;1235555;3;20240930 01:08;V;;;;;;
B;275;1227671;4;20240930 01:08;;;15;GALLOWAY DR;DUBBO;2830;735.5;M;20240815;20240926;450000;R2;R;RESIDENCE;;LDE;;0;AU449389;
C;275;1227671;4;20240930 01:08;49/804984;
D;275;1227671;4;20240930 01:08;P;;;;;;
D;275;1227671;4;20240930 01:08;V;;;;;;
B;275;1224841;5;20240930 01:08;;;23;CASTLEREAGH AVE;DUBBO;2830;778;M;20240819;20240923;700000;R2;R;RESIDENCE;;LDF;;0;AU437074;
C;275;1224841;5;20240930 01:08;118/879242;
D;275;1224841;5;20240930 01:08;P;;;;;;
D;275;1224841;5;20240930 01:08;P;;;;;;
D;275;1224841;5;20240930 01:08;V;;;;;;
D;275;1224841;5;20240930 01:08;V;;;;;;
B;275;1233261;6;20240930 01:08;;;110;SHERATON RD;DUBBO;2830;733.6;M;20240829;20240926;607000;R2;R;RESIDENCE;;LDF;;0;AU449689;
C;275;1233261;6;20240930 01:08;31/865391;
D;275;1233261;6;20240930 01:08;P;;;;;;
D;275;1233261;6;20240930 01:08;P;;;;;;
D;275;1233261;6;20240930 01:08;V;;;;;;
D;275;1233261;6;20240930 01:08;V;;;;;;
B;275;1225357;7;20240930 01:08;;;196;COBRA ST;DUBBO;2830;786.3;M;20240809;20240920;555000;R1;R;RESIDENCE;;GRS;;0;AU433249;
C;275;1225357;7;20240930 01:08;1/39762;
D;275;1225357;7;20240930 01:08;P;;;;;;
D;275;1225357;7;20240930 01:08;V;;;;;;
B;275;1236352;8;20240930 01:08;;;10;ZAREBSKI ST;DUBBO;2830;739.8;M;20240829;20240920;500000;R2;R;RESIDENCE;;LDS;;0;AU432518;
C;275;1236352;8;20240930 01:08;57/239752;
D;275;1236352;8;20240930 01:08;P;;;;;;
D;275;1236352;8;20240930 01:08;P;;;;;;
D;275;1236352;8;20240930 01:08;V;;;;;;
D;275;1236352;8;20240930 01:08;V;;;;;;
B;275;1231315;9;20240930 01:08;;;88 R;NARROMINE RD;DUBBO;2830;32.37;H;20240913;20240926;1350000;RU2;3;FARM;;RFR;;0;AU447590;
C;275;1231315;9;20240930 01:08;170/755094;
D;275;1231315;9;20240930 01:08;P;;;;;;
D;275;1231315;9;20240930 01:08;P;;;;;;
D;275;1231315;9;20240930 01:08;V;;;;;;
B;275;1231347;10;20240930 01:08;;;169 L;NARROMINE RD;DUBBO;2830;62.47;H;20240827;20240924;920000;RU1;3;FARM;;RRL;;0;AU440819;
C;275;1231347;10;20240930 01:08;212/604161;
D;275;1231347;10;20240930 01:08;P;;;;;;
D;275;1231347;10;20240930 01:08;P;;;;;;
D;275;1231347;10;20240930 01:08;V;;;;;;
B;275;1223158;11;20240930 01:08;;;11;BERNBOROUGH PL;DUBBO;2830;916.7;M;20240902;20240924;660000;R1;R;RESIDENCE;;GRS;;0;AU441548;
C;275;1223158;11;20240930 01:08;21/883276;
D;275;1223158;11;20240930 01:08;P;;;;;;
D;275;1223158;11;20240930 01:08;P;;;;;;
D;275;1223158;11;20240930 01:08;V;;;;;;
