A;RTSALEDATA;902;20240930 01:08;VALNET;
B;902;3263973;1;20240930 01:08;;;0;YETHOLME STATION GARDEN VALE R;WANAARING;2840;10633;H;20231207;20240405;1700000;;3;FARM;;;;0;AT959227;
C;902;3263973;1;20240930 01:08;PT 2039/763948 Western Land Lease 4206;
D;902;3263973;1;20240930 01:08;P;;;;;;
D;902;3263973;1;20240930 01:08;V;;;;;;
Z;6;1;1;2;
