A;RTSALEDATA;148;20240930 01:06;VALNET;
B;148;1643090;1;20240930 01:06;;;6;BUCHANAN ST;BALLINA;2478;1239;M;20240823;20240920;950000;R2;R;RESIDENCE;;AAB;;0;AU432488;
C;148;1643090;1;20240930 01:06;B/312276;
D;148;1643090;1;20240930 01:06;P;;;;;;
D;148;1643090;1;20240930 01:06;P;;;;;;
D;148;1643090;1;20240930 01:06;V;;;;;;
B;148;1648452;2;20240930 01:06;;;32;DE-HAVILLAND CRES;BALLINA;2478;1250;M;20240730;20240918;9500000;E4;3;COMMERCIAL;;EIA;;0;AU426516;
C;148;1648452;2;20240930 01:06;15/790129;
D;148;1648452;2;20240930 01:06;P;;;;;;
D;148;1648452;2;20240930 01:06;V;;;;;;
B;148;1648473;3;20240930 01:06;;;3;SOUTHERN CROSS DR;BALLINA;2478;1686;M;20240730;20240918;9500000;E4;3;COMMERCIAL;;EIA;;0;AU426516;
C;148;1648473;3;20240930 01:06;36/260901;
D;148;1648473;3;20240930 01:06;P;;;;;;
D;148;1648473;3;20240930 01:06;V;;;;;;
B;148;1646169;4;20240930 01:06;;;104;MARTIN ST;BALLINA;2478;505.9;M;20240810;20240923;920000;R2;R;RESIDENCE;;AAB;;0;AU438497;
C;148;1646169;4;20240930 01:06;4/210746;
D;148;1646169;4;20240930 01:06;P;;;;;;
D;148;1646169;4;20240930 01:06;P;;;;;;
D;148;1646169;4;20240930 01:06;V;;;;;;
D;148;1646169;4;20240930 01:06;V;;;;;;
B;148;1646615;5;20240930 01:06;;;31;NORTH CREEK RD;BALLINA;2478;860;M;20240730;20240918;9500000;E4;3;COMMERCIAL;;EIA;;0;AU426516;
C;148;1646615;5;20240930 01:06;37/260901;
D;148;1646615;5;20240930 01:06;P;;;;;;
D;148;1646615;5;20240930 01:06;V;;;;;;
B;148;1646693;6;20240930 01:06;;;52;NORTHUMBERLAND DR;EAST BALLINA;2478;657.3;M;20240913;20240923;1175000;R2;R;RESIDENCE;;AAE;;0;AU437207;
C;148;1646693;6;20240930 01:06;65/259202;
D;148;1646693;6;20240930 01:06;P;;;;;;
D;148;1646693;6;20240930 01:06;P;;;;;;
D;148;1646693;6;20240930 01:06;V;;;;;;
D;148;1646693;6;20240930 01:06;V;;;;;;
B;148;1646933;7;20240930 01:06;;;1;SOUTHERN CROSS DR;BALLINA;2478;2599;M;20240730;20240918;9500000;E4;3;COMMERCIAL;;EIA;;0;AU426516;
C;148;1646933;7;20240930 01:06;9/554650;
D;148;1646933;7;20240930 01:06;P;;;;;;
D;148;1646933;7;20240930 01:06;V;;;;;;
B;148;1649786;8;20240930 01:06;;;208;NORTH CREEK RD;BALLINA;2478;1.012;H;20240828;20240925;2200000;RU2;R;RESIDENCE;;RNE;;0;AU444834;
C;148;1649786;8;20240930 01:06;3/555386;
D;148;1649786;8;20240930 01:06;P;;;;;;
D;148;1649786;8;20240930 01:06;V;;;;;;
D;148;1649786;8;20240930 01:06;V;;;;;;
B;148;1652517;9;20240930 01:06;;;31;KILLARNEY CRES;SKENNARS HEAD;2478;1051;M;20240821;20240920;1950000;R2;R;RESIDENCE;;DPS;;0;AU433725;
C;148;1652517;9;20240930 01:06;23/806386;
D;148;1652517;9;20240930 01:06;P;;;;;;
D;148;1652517;9;20240930 01:06;P;;;;;;
D;148;1652517;9;20240930 01:06;V;;;;;;
B;148;1653010;10;20240930 01:06;;;102;DALWOOD RD;DALWOOD;2477;16.19;H;20240816;20240925;2750000;RU1;R;RESIDENCE;;RAG;;0;AU446428;
C;148;1653010;10;20240930 01:06;6/755720;
D;148;1653010;10;20240930 01:06;P;;;;;;
D;148;1653010;10;20240930 01:06;V;;;;;;
D;148;1653010;10;20240930 01:06;V;;;;;;
B;148;1655692;11;20240930 01:06;;25;14;ALSTON AVE;ALSTONVILLE;2477;142;M;20240829;20240926;515000;;R;RESIDENCE;25;;;0;AU447911;
C;148;1655692;11;20240930 01:06;25/SP17021;
D;148;1655692;11;20240930 01:06;P;;;;;;
D;148;1655692;11;20240930 01:06;V;;;;;;
B;148;1655750;12;20240930 01:06;;2;36;WHIPPS AVE;ALSTONVILLE;2477;426;M;20240429;20240926;680000;;R;RESIDENCE;2;;;0;AU449120;
C;148;1655750;12;20240930 01:06;2/SP33050;
D;148;1655750;12;20240930 01:06;P;;;;;;
D;148;1655750;12;20240930 01:06;V;;;;;;
D;148;1655750;12;20240930 01:06;V;;;;;;
B;148;1645049;13;20240930 01:06;;;42;GRANT ST;BALLINA;2478;594.4;M;20240723;20240920;800000;R3;R;RESIDENCE;;DBE;;0;AU433784;
C;148;1645049;13;20240930 01:06;F/402323;
D;148;1645049;13;20240930 01:06;P;;;;;;
D;148;1645049;13;20240930 01:06;V;;;;;;
B;148;1642569;14;20240930 01:06;;2;18;BARWEN ST;EAST BALLINA;2478;247;M;20240628;20240926;985000;;R;RESIDENCE;2;;;0;AU447975;
C;148;1642569;14;20240930 01:06;2/SP40899;
D;148;1642569;14;20240930 01:06;P;;;;;;
D;148;1642569;14;20240930 01:06;V;;;;;;
D;148;1642569;14;20240930 01:06;V;;;;;;
B;148;1658772;15;20240930 01:06;;;7;VAIN CT;WOLLONGBAR;2477;1107;M;20240902;20240923;985000;R2;R;RESIDENCE;;ADW;;0;AU438143;
C;148;1658772;15;20240930 01:06;98/807798;
D;148;1658772;15;20240930 01:06;P;;;;;;
D;148;1658772;15;20240930 01:06;P;;;;;;
D;148;1658772;15;20240930 01:06;V;;;;;;
D;148;1658772;15;20240930 01:06;V;;;;;;
B;148;1647984;16;20240930 01:06;;;4;ROSS ST;BALLINA;2478;430;M;20240824;20240923;775000;R3;R;RESIDENCE;;DBE;;0;AU438752;
C;148;1647984;16;20240930 01:06;1/784546;
D;148;1647984;16;20240930 01:06;P;;;;;;
D;148;1647984;16;20240930 01:06;V;;;;;;
D;148;1647984;16;20240930 01:06;V;;;;;;
B;148;2916124;17;20240930 01:06;;21;69;JAMESON AVE;EAST BALLINA;2478;149;M;20240730;20240924;675000;;R;RESIDENCE;21;;;0;AU442689;
C;148;2916124;17;20240930 01:06;21/SP68007;
D;148;2916124;17;20240930 01:06;P;;;;;;
D;148;2916124;17;20240930 01:06;V;;;;;;
B;148;4162009;18;20240930 01:06;;;175 B;TAMAR ST;BALLINA;2478;643.8;M;20240701;20240924;900000;;R;RESIDENCE;2;;;0;AU440917;
C;148;4162009;18;20240930 01:06;2/SP98333;
D;148;4162009;18;20240930 01:06;P;;;;;;
D;148;4162009;18;20240930 01:06;P;;;;;;
D;148;4162009;18;20240930 01:06;V;;;;;;
