A;RTSALEDATA;192;20240930 01:06;VALNET;
B;192;4572909;1;20240930 01:06;;;;TUCKA TUCKA RD;BOGGABILLA;2409;14.54;H;20240514;20240717;179920;;V;VACANT LAND;;;;0;AU251981;
C;192;4572909;1;20240930 01:06;607/1303835;
D;192;4572909;1;20240930 01:06;P;;;;;;
D;192;4572909;1;20240930 01:06;V;;;;;;
B;192;4572911;2;20240930 01:06;;;;TUCKA TUCKA RD;BOGGABILLA;2409;3847;M;20240514;20240717;179920;;V;VACANT LAND;;;;0;AU251981;
C;192;4572911;2;20240930 01:06;613/1303836;
D;192;4572911;2;20240930 01:06;P;;;;;;
D;192;4572911;2;20240930 01:06;V;;;;;;
B;192;1863698;3;20240930 01:06;;;5;ACACIA CRES;MOREE;2400;1041;M;20240813;20240924;315000;R1;R;RESIDENCE;;ACM;;0;AU441560;
C;192;1863698;3;20240930 01:06;29/18/758706;
D;192;1863698;3;20240930 01:06;P;;;;;;
D;192;1863698;3;20240930 01:06;V;;;;;;
D;192;1863698;3;20240930 01:06;V;;;;;;
B;192;1866930;4;20240930 01:06;;;5;RUSE ST;MOREE;2400;682.9;M;20240812;20240923;425000;R1;R;RESIDENCE;;ANM;;0;AU437592;
C;192;1866930;4;20240930 01:06;42/25573;
D;192;1866930;4;20240930 01:06;P;;;;;;
D;192;1866930;4;20240930 01:06;V;;;;;;
D;192;1866930;4;20240930 01:06;V;;;;;;
B;192;4469484;5;20240930 01:06;;;114;MERRIWA ST;BOGGABILLA;2409;3231;M;20240621;20240920;57400;RU5;V;VACANT LAND;;AVB;;0;AU435684;
C;192;4469484;5;20240930 01:06;4/663151 1/1109519;
D;192;4469484;5;20240930 01:06;P;;;;;;
D;192;4469484;5;20240930 01:06;V;;;;;;
D;192;4469484;5;20240930 01:06;V;;;;;;
Z;25;5;5;13;
