A;RTSALEDATA;012;20240930 01:05;VALNET;
B;012;2854847;1;20240930 01:05;;;;KANNAR RD;MOUNT THORLEY;2330;1.123;H;20240815;20240926;2425000;E5;3;FACTORY;;EHI;;0;AU449825;
C;012;2854847;1;20240930 01:05;142, 143/263809;
D;012;2854847;1;20240930 01:05;P;;;;;;
D;012;2854847;1;20240930 01:05;V;;;;;;
D;012;2854847;1;20240930 01:05;V;;;;;;
B;012;4126656;2;20240930 01:05;;;9 A;ADA ST;SINGLETON;2330;5.33;H;20240814;20240925;500000;RU1;R;RESIDENCE;;RRE;;0;AU445881;
C;012;4126656;2;20240930 01:05;1/1240047;
D;012;4126656;2;20240930 01:05;P;;;;;;
D;012;4126656;2;20240930 01:05;V;;;;;;
B;012;3705391;3;20240930 01:05;;;4;HOBDEN ST;HUNTERVIEW;2330;690.6;M;20240829;20240920;782500;R1;R;RESIDENCE;;AAV;;0;AU433632;
C;012;3705391;3;20240930 01:05;349/1184988;
D;012;3705391;3;20240930 01:05;P;;;;;;
D;012;3705391;3;20240930 01:05;P;;;;;;
D;012;3705391;3;20240930 01:05;V;;;;;;
D;012;3705391;3;20240930 01:05;V;;;;;;
B;012;296022;4;20240930 01:05;;;61;ACACIA CCT;HUNTERVIEW;2330;702.2;M;20240828;20240925;625000;R1;R;RESIDENCE;;AAV;;0;AU444855;
C;012;296022;4;20240930 01:05;48/851164;
D;012;296022;4;20240930 01:05;P;;;;;;
D;012;296022;4;20240930 01:05;V;;;;;;
D;012;296022;4;20240930 01:05;V;;;;;;
B;012;296518;5;20240930 01:05;;;7;BISHOPGATE ST;SINGLETON;2330;600.7;M;20240827;20240924;566000;R1;R;RESIDENCE;;AAL;;0;AU440983;
C;012;296518;5;20240930 01:05;B/154593;
D;012;296518;5;20240930 01:05;P;;;;;;
D;012;296518;5;20240930 01:05;V;;;;;;
B;012;301163;6;20240930 01:05;;;24;WOODLAND RD;MOUNT THORLEY;2330;5879;M;20240815;20240926;2425000;E5;3;FACTORY;;EHI;;0;AU449825;
C;012;301163;6;20240930 01:05;55/259572;
D;012;301163;6;20240930 01:05;P;;;;;;
D;012;301163;6;20240930 01:05;V;;;;;;
D;012;301163;6;20240930 01:05;V;;;;;;
B;012;301164;7;20240930 01:05;;;30;WOODLAND RD;MOUNT THORLEY;2330;1.058;H;20240815;20240926;2425000;E5;3;FACTORY;;EHI;;0;AU449825;
C;012;301164;7;20240930 01:05;56, 57/259572;
D;012;301164;7;20240930 01:05;P;;;;;;
D;012;301164;7;20240930 01:05;V;;;;;;
D;012;301164;7;20240930 01:05;V;;;;;;
B;012;3257626;8;20240930 01:05;;;12;SPRING HARVEST CL;POKOLBIN;2320;6655;M;20240823;20240920;240000;RU4;V;VACANT LAND;;RPB;;0;AU432512;
C;012;3257626;8;20240930 01:05;57/270482;
D;012;3257626;8;20240930 01:05;P;;;;;;
D;012;3257626;8;20240930 01:05;P;;;;;;
D;012;3257626;8;20240930 01:05;V;;;;;;
B;012;4483648;9;20240930 01:05;;;7;MAYBON CL;BRANXTON;2335;2880;M;20240729;20240923;635000;R5;R;RESIDENCE;;RRA;;0;AU437934;
C;012;4483648;9;20240930 01:05;24/1283203;
D;012;4483648;9;20240930 01:05;P;;;;;;
D;012;4483648;9;20240930 01:05;P;;;;;;
D;012;4483648;9;20240930 01:05;V;;;;;;
D;012;4483648;9;20240930 01:05;V;;;;;;
B;012;4499398;10;20240930 01:05;;;7 A;ADA ST;SINGLETON;2330;809.5;M;20240814;20240925;250000;R1;R;RESIDENCE;;AAH;;0;AU445880;
C;012;4499398;10;20240930 01:05;2/1296538;
D;012;4499398;10;20240930 01:05;P;;;;;;
D;012;4499398;10;20240930 01:05;V;;;;;;
B;012;3781939;11;20240930 01:05;;;139;MISTLETOE LANE;POKOLBIN;2320;41.88;H;20240809;20240920;2750000;RU4;3;FARM;;RPB;;0;AU433916;
C;012;3781939;11;20240930 01:05;3/1196598;
D;012;3781939;11;20240930 01:05;P;;;;;;
D;012;3781939;11;20240930 01:05;V;;;;;;
B;012;3914902;12;20240930 01:05;;;2642;CARROWBROOK RD;CARROWBROOK;2330;28.83;H;20240809;20240920;365000;RU1;3;FARM;;RNW;;0;AU433555;
C;012;3914902;12;20240930 01:05;127/752452;
D;012;3914902;12;20240930 01:05;P;;;;;;
D;012;3914902;12;20240930 01:05;P;;;;;;
D;012;3914902;12;20240930 01:05;V;;;;;;
Z;60;12;12;34;
