A;RTSALEDATA;151;20240930 01:06;VALNET;
B;151;1680861;1;20240930 01:06;;;63;HICKEY ST;CASINO;2470;670.2;M;20240821;20240925;475000;R1;R;RESIDENCE;;ACC;;0;AU445615;
C;151;1680861;1;20240930 01:06;2/337036;
D;151;1680861;1;20240930 01:06;P;;;;;;
D;151;1680861;1;20240930 01:06;P;;;;;;
D;151;1680861;1;20240930 01:06;V;;;;;;
B;151;1682749;2;20240930 01:06;;;2;SUNRISE PL;CASINO;2470;658.6;M;20240829;20240926;515000;R1;R;RESIDENCE;;AFF;;0;AU449958;
C;151;1682749;2;20240930 01:06;53/261547;
D;151;1682749;2;20240930 01:06;P;;;;;;
D;151;1682749;2;20240930 01:06;P;;;;;;
D;151;1682749;2;20240930 01:06;V;;;;;;
B;151;1679172;3;20240930 01:06;;;4;CAMAROO CL;CASINO;2470;1000;M;20240730;20240925;580000;R1;R;RESIDENCE;;AZZ;;0;AU445074;
C;151;1679172;3;20240930 01:06;43/263435;
D;151;1679172;3;20240930 01:06;P;;;;;;
D;151;1679172;3;20240930 01:06;P;;;;;;
D;151;1679172;3;20240930 01:06;V;;;;;;
B;151;1679803;4;20240930 01:06;;;31;CONVENT PDE;CASINO;2470;986.4;M;20240827;20240924;420000;R1;R;RESIDENCE;;ACC;;0;AU440714;
C;151;1679803;4;20240930 01:06;5/224489;
D;151;1679803;4;20240930 01:06;P;;;;;;
D;151;1679803;4;20240930 01:06;P;;;;;;
D;151;1679803;4;20240930 01:06;V;;;;;;
B;151;1680792;5;20240930 01:06;;1;5;WINDSOR AVE;CASINO;2470;;;20240805;20240925;435000;;R;RESIDENCE;1;;;0;AU444844;
C;151;1680792;5;20240930 01:06;1/SP42400;
D;151;1680792;5;20240930 01:06;P;;;;;;
D;151;1680792;5;20240930 01:06;V;;;;;;
D;151;1680792;5;20240930 01:06;V;;;;;;
B;151;3420935;6;20240930 01:06;;;7;SPARKES PL;NORTH CASINO;2470;1;H;20240904;20240925;990000;R5;R;RESIDENCE;;ALL;;0;AU445883;
C;151;3420935;6;20240930 01:06;15/1132283;
D;151;3420935;6;20240930 01:06;P;;;;;;
