A;RTSALEDATA;233;20240930 01:07;VALNET;
B;233;2612213;1;20240930 01:07;;;50;BOURKE ST;BREWARRINA;2839;1012;M;20240816;20240920;110000;RU5;R;RESIDENCE;;ZAC;;0;AU435768;
C;233;2612213;1;20240930 01:07;B/384850;
D;233;2612213;1;20240930 01:07;P;;;;;;
D;233;2612213;1;20240930 01:07;V;;;;;;
B;233;2612450;2;20240930 01:07;;;8;NARRAN ST;BREWARRINA;2839;999;M;20240812;20240923;13000;RU5;R;RESIDENCE;;ZAB;;0;AU438385;
C;233;2612450;2;20240930 01:07;13/226926;
D;233;2612450;2;20240930 01:07;P;;;;;;
D;233;2612450;2;20240930 01:07;V;;;;;;
B;233;2612599;3;20240930 01:07;BARWON VIEW;;201;BURBAN ST;BREWARRINA;2839;24.31;H;20240628;20240906;780000;R5;R;RESIDENCE;;RBV;;0;AU397271;
C;233;2612599;3;20240930 01:07;147, 152, 164/751553 Western Land Lease 9687;
D;233;2612599;3;20240930 01:07;P;;;;;;
D;233;2612599;3;20240930 01:07;P;;;;;;
D;233;2612599;3;20240930 01:07;V;;;;;;
D;233;2612599;3;20240930 01:07;V;;;;;;
Z;16;3;3;8;
