A;RTSALEDATA;236;20240930 01:07;VALNET;
B;236;4192629;1;20240930 01:07;;;6181;MULYA RD;KERRIGUNDI;2835;4144;H;20240814;20240919;800000;RU1;R;RESIDENCE;;RRR;;0;AU430152;
C;236;4192629;1;20240930 01:07;6181/769031;
D;236;4192629;1;20240930 01:07;P;;;;;;
D;236;4192629;1;20240930 01:07;V;;;;;;
Z;6;1;1;2;
