A;RTSALEDATA;222;20240930 01:06;VALNET;
B;222;2467235;1;20240930 01:06;;;116;MORT ST;LITHGOW;2790;404.71;M;20240816;20240920;450000;R1;R;RESIDENCE;;ACE;;0;AU433074;
C;222;2467235;1;20240930 01:06;6/8/2308;
D;222;2467235;1;20240930 01:06;P;;;;;;
D;222;2467235;1;20240930 01:06;V;;;;;;
B;222;2472712;2;20240930 01:06;;;53;WOLGAN RD;LIDSDALE;2790;1378;M;20240628;20240920;690000;R5;R;RESIDENCE;;ALD;;0;AU432438;
C;222;2472712;2;20240930 01:06;B/326622;
D;222;2472712;2;20240930 01:06;P;;;;;;
D;222;2472712;2;20240930 01:06;V;;;;;;
D;222;2472712;2;20240930 01:06;V;;;;;;
B;222;2464866;3;20240930 01:06;;;20;CURTIN PL;LITHGOW;2790;1328;M;20240906;20240923;740000;R1;R;RESIDENCE;;AAA;;0;AU438286;
C;222;2464866;3;20240930 01:06;1/568331;
D;222;2464866;3;20240930 01:06;P;;;;;;
D;222;2464866;3;20240930 01:06;P;;;;;;
D;222;2464866;3;20240930 01:06;V;;;;;;
B;222;2465207;4;20240930 01:06;;;58;GEORDIE ST;LITHGOW;2790;682.9;M;20240924;20240924;335000;R1;R;RESIDENCE;;AFP;;0;AU443560;
C;222;2465207;4;20240930 01:06;55/3227;
D;222;2465207;4;20240930 01:06;P;;;;;;
D;222;2465207;4;20240930 01:06;V;;;;;;
B;222;2465391;5;20240930 01:06;;;16;GUY ST;MORTS ESTATE;2790;404.7;M;20240812;20240920;655000;R1;R;RESIDENCE;;AFP;;0;AU434308;
C;222;2465391;5;20240930 01:06;4/4557;
D;222;2465391;5;20240930 01:06;P;;;;;;
D;222;2465391;5;20240930 01:06;V;;;;;;
B;222;2473316;6;20240930 01:06;;;18;MAIN ST;WALLERAWANG;2845;2017;M;20240812;20240923;4575;E1;3;COMMERCIAL;;EWC;;0;AU436676;
C;222;2473316;6;20240930 01:06;21/17727;
D;222;2473316;6;20240930 01:06;P;;;;;;
D;222;2473316;6;20240930 01:06;P;;;;;;
D;222;2473316;6;20240930 01:06;V;;;;;;
B;222;2465721;7;20240930 01:06;;;56;HAYLEY ST;LITHGOW;2790;955.8;M;20240905;20240924;580000;R1;R;RESIDENCE;;ACE;;0;AU442746;
C;222;2465721;7;20240930 01:06;11/565994;
D;222;2465721;7;20240930 01:06;P;;;;;;
D;222;2465721;7;20240930 01:06;V;;;;;;
